"","survey","event_id","latitude","longitude"
"96",201601,-101,56.67638,-169.53286
"97",201601,-102,56.81823,-169.30168
"98",201601,-103,56.9924,-169.5285
"99",201601,-104,57.15316,-169.31825
"100",201601,-105,57.31506,-169.58212
"101",201601,-106,57.4922,-169.34936
"102",201601,-107,57.65642,-169.67054
"103",201601,-108,57.82998,-169.95703
"104",201601,-109,57.8432,-170.59521
"105",201601,-110,57.6763,-170.90583
"106",201601,-111,57.51282,-170.60136
"107",201601,-112,57.36063,-170.86377
"108",201601,-113,56.65808,-170.73606
"109",201601,-114,56.82587,-170.46608
"110",201601,-115,56.98753,-170.78199
"111",201601,-116,57.10253,-170.45641
"112",201601,-117,57.98086,-169.69859
"113",201601,-118,58.31828,-169.73134
"114",201601,-119,58.65442,-169.78148
"115",201601,-120,56.68308,-171.35406
"116",201601,-121,56.33905,-170.7085
"117",201601,-122,56.33725,-170.08827
"118",201601,-123,56.65712,-171.94788
"119",201601,-124,56.99019,-172.03873
"120",201601,-125,57.32773,-172.10177
"121",201601,-126,57.64929,-172.17851
"122",201601,-127,58.31747,-171.64898
"123",201601,-128,58.6524,-171.7177
"124",201601,-129,58.98438,-171.77906
"125",201601,-130,59.32245,-171.82215
"126",201601,-131,59.6515,-171.89753
"127",201601,-132,59.31434,-171.18828
"128",201601,-133,59.65009,-171.24113
"129",201601,-134,59.93446,-171.2959
"130",201601,-135,59.97842,-171.94344
"131",201601,-136,60.32428,-172.05748
"132",201601,-137,60.17612,-172.30696
"133",201601,-138,60.00011,-172.61597
"134",201601,-139,59.84794,-172.26119
"135",201601,-140,59.67063,-172.53383
"136",201601,-141,59.51067,-172.86026
"137",201601,-142,59.49043,-173.48431
"138",201601,-143,59.6575,-173.25711
"139",201601,-144,59.8172,-172.95699
"140",201601,-145,60.1632,-172.99322
"141",201601,-146,60.29975,-173.37707
"142",201601,-147,60.13342,-173.77028
"143",201601,-148,60.00985,-173.29248
"144",201601,-149,59.84253,-173.56931
"145",201601,-150,59.66774,-173.84408
"146",201601,-151,59.82046,-174.24087
"147",201601,-152,59.98689,-173.92622
"148",201601,-153,60.15674,-174.34879
"149",201601,-154,60.3277,-174.08209
"150",201601,-155,60.6514,-173.46616
"151",201601,-156,60.66728,-174.10485
"152",201601,-157,60.66666,-174.79105
"153",201601,-158,60.66796,-175.42856
"154",201601,-159,61.00045,-175.51494
"155",201601,-160,60.99543,-176.26517
"156",201601,-161,60.6831,-176.80789
"157",201601,-162,60.67843,-176.21289
"158",201601,-163,60.33477,-176.07936
"159",201601,-164,60.34365,-175.40035
"160",201601,-165,60.33412,-174.73567
"161",201601,-166,60.00109,-174.58996
"162",201601,-167,60.00087,-175.25415
"163",201601,-168,60.00616,-175.91106
"164",201601,-169,59.67801,-175.87676
"165",201601,-170,59.65239,-175.13579
"166",201601,-171,59.67851,-174.44671
"167",201601,-172,59.34028,-175.08863
"168",201601,-173,58.99602,-175.01573
"169",201601,-174,59.00597,-174.38496
"170",201601,-175,58.65749,-173.66889
"171",201601,-176,58.99414,-173.70457
"172",201601,-177,59.3346,-174.46395
"173",201601,-178,59.3342,-173.82188
"174",201601,-179,59.33768,-173.16664
"175",201601,-180,59.33034,-172.51668
"176",201601,-181,59.00309,-173.08627
"177",201601,-182,59.00314,-172.45766
"178",201601,-183,58.68175,-172.35251
"179",201601,-184,58.66291,-172.97646
"180",201601,-185,58.33465,-172.95965
"181",201601,-186,58.33543,-172.32363
"182",201601,-187,58.0161,-172.24178
"183",201601,-188,57.99337,-172.84183
"184",201601,-189,57.67675,-172.79363
"185",201601,-190,57.36108,-172.81273
"186",201601,-191,57.0085,-172.66784
"187",201601,-2,56.00009,-162.30575
"188",201601,-3,56.33056,-162.22099
"189",201601,-4,56.33183,-161.63344
"190",201601,-5,56.65349,-161.57424
"191",201601,-6,57.00243,-161.55269
"192",201601,-7,56.99878,-160.96511
"193",201601,-8,56.99672,-160.353
"194",201601,-9,57.3211,-160.3032
"195",201601,-10,57.32307,-159.66967
"196",201601,-11,57.65628,-159.64225
"197",201601,-12,57.66506,-160.26579
"198",201601,-13,57.97504,-160.22958
"199",201601,-14,57.9995,-160.8396
"200",201601,-15,57.68723,-160.8823
"201",201601,-16,57.34851,-160.92583
"202",201601,-17,57.32001,-161.5318
"203",201601,-18,57.64889,-161.51487
"204",201601,-19,57.96511,-161.51197
"205",201601,-20,57.99027,-162.11432
"206",201601,-21,57.67363,-162.12356
"207",201601,-22,57.36873,-162.14956
"208",201601,-23,57.02433,-162.17023
"209",201601,-24,56.68919,-162.17857
"210",201601,-25,56.69197,-162.79034
"211",201601,-26,56.35922,-162.79596
"212",201601,-27,56.01231,-162.81408
"213",201601,-28,55.67869,-162.82214
"214",201601,-29,55.33734,-163.4142
"215",201601,-30,55.667,-163.39615
"216",201601,-31,55.99564,-163.39741
"217",201601,-33,56.33344,-163.41849
"218",201601,-34,56.65846,-163.38192
"219",201601,-35,57.0053,-163.35095
"220",201601,-36,57.02995,-162.79867
"221",201601,-37,57.30218,-162.79536
"222",201601,-38,57.3288,-163.36938
"223",201601,-39,57.67081,-163.35056
"224",201601,-40,57.67485,-162.76628
"225",201601,-41,57.97564,-162.74667
"226",201601,-42,58.01361,-163.33655
"227",201601,-43,58.30485,-163.35426
"228",201601,-44,58.98996,-164.6384
"229",201601,-45,58.69331,-164.63292
"230",201601,-46,58.664,-164.03442
"231",201601,-47,58.34659,-163.99598
"232",201601,-48,58.33143,-164.61882
"233",201601,-49,57.99614,-164.62328
"234",201601,-50,57.9864,-164.0301
"235",201601,-51,57.68092,-164.01717
"236",201601,-52,57.66271,-164.59384
"237",201601,-53,57.34424,-164.60647
"238",201601,-54,57.33349,-163.99768
"239",201601,-55,57.01783,-164.03588
"240",201601,-56,56.98825,-164.59095
"241",201601,-57,56.68684,-164.57903
"242",201601,-58,56.67186,-164.02096
"243",201601,-59,56.34304,-164.03106
"244",201601,-60,56.32133,-164.55633
"245",201601,-61,56.00578,-164.58206
"246",201601,-62,55.99116,-164.05893
"247",201601,-63,55.66055,-164.58028
"248",201601,-64,55.68883,-163.98502
"249",201601,-69,55.33672,-164.02167
"250",201601,-70,55.32014,-164.54125
"251",201601,-71,55.05802,-164.56774
"252",201601,-72,54.99758,-165.13454
"253",201601,-73,54.69079,-165.12298
"254",201601,-74,54.99372,-165.75198
"255",201601,-75,55.30596,-165.78965
"256",201601,-76,55.65956,-165.80587
"257",201601,-77,55.33631,-167.57479
"258",201601,-78,55.34528,-166.97283
"259",201601,-79,55.6461,-166.98585
"260",201601,-80,55.98868,-167.0107
"261",201601,-81,55.66608,-167.56132
"262",201601,-82,55.66384,-168.19127
"263",201601,-83,55.98219,-168.22362
"264",201601,-84,56.00055,-167.62547
"265",201601,-85,56.32202,-167.04672
"266",201601,-86,56.64398,-167.07443
"267",201601,-87,56.98571,-167.09865
"268",201601,-88,57.32106,-167.13977
"269",201601,-89,57.99243,-167.17215
"270",201601,-90,57.67487,-167.11014
"271",201601,-91,57.67417,-167.72976
"272",201601,-92,57.34183,-167.73505
"273",201601,-93,57.00229,-167.70483
"274",201601,-94,56.68381,-167.66954
"275",201601,-95,56.35369,-167.65549
"276",201601,-96,56.33235,-168.19087
"277",201601,-97,56.66059,-168.90882
"278",201601,-98,56.82686,-168.60917
"279",201601,-99,56.98566,-168.91218
"280",201601,-100,57.1517,-168.64739
"281",201601,-101,57.30993,-168.97442
"282",201601,-102,57.48281,-168.74349
"283",201601,-103,57.66048,-169.03608
"284",201601,-104,57.8169,-168.71986
"285",201601,-105,57.83872,-169.31952
"286",201601,-106,57.66813,-170.32607
"287",201601,-107,57.50473,-169.97275
"288",201601,-108,57.34976,-170.20705
"289",201601,-109,56.66057,-170.12958
"290",201601,-110,56.83137,-169.88065
"291",201601,-111,56.99644,-170.20428
"292",201601,-112,57.14968,-169.89791
"293",201601,-113,57.98467,-169.06536
"294",201601,-114,58.31695,-169.11427
"295",201601,-115,58.64717,-169.14463
"296",201601,-116,58.99097,-169.17231
"297",201601,-117,59.33171,-169.23904
"298",201601,-118,59.6448,-169.26841
"299",201601,-119,59.98487,-169.32033
"300",201601,-120,60.31175,-169.33586
"301",201601,-121,60.33404,-169.99049
"302",201601,-122,60.02011,-169.96849
"303",201601,-123,59.68197,-169.92464
"304",201601,-124,59.34383,-169.8739
"305",201601,-125,59.01732,-169.84705
"306",201601,-126,58.99604,-170.45666
"307",201601,-127,58.68609,-170.43122
"308",201601,-128,58.35307,-170.3782
"309",201601,-129,58.01375,-170.33918
"310",201601,-130,56.98118,-171.38473
"311",201601,-131,57.32355,-171.46556
"312",201601,-132,57.65507,-171.5334
"313",201601,-133,57.99274,-171.59328
"314",201601,-134,57.97989,-170.97538
"315",201601,-135,58.32295,-171.01173
"316",201601,-136,58.64986,-171.08034
"317",201601,-137,58.98769,-171.14628
"318",201601,-138,59.30032,-170.53573
"319",201601,-139,59.64791,-170.58384
"320",201601,-140,59.9826,-170.63562
"321",201601,-141,60.31761,-170.6532
"322",201601,-142,60.32709,-171.31289
"323",201601,-143,60.63938,-171.43242
"324",201601,-144,60.96583,-171.4938
"325",201601,-145,61.00056,-172.11071
"326",201601,-146,60.68412,-172.11578
"327",201601,-147,60.64473,-172.71795
"328",201601,-148,60.98435,-172.79865
"329",201601,-149,60.994,-173.46778
"330",201601,-150,61.31783,-173.58192
"331",201601,-151,61.65301,-173.66185
"332",201601,-152,61.99956,-173.69897
"333",201601,-153,61.99854,-174.48651
"334",201601,-154,62.00338,-175.14757
"335",201601,-155,62.00318,-175.81834
"336",201601,-156,61.66783,-176.49527
"337",201601,-157,61.66555,-175.79644
"338",201601,-158,61.66474,-175.0806
"339",201601,-159,61.66522,-174.47323
"340",201601,-160,61.34343,-174.33326
"341",201601,-161,61.0006,-174.15233
"342",201601,-162,61.00094,-174.84918
"343",201601,-163,61.31388,-174.99378
"344",201601,-164,61.32942,-175.62033
"345",201601,-165,61.33178,-176.29919
"346",201601,-166,61.3335,-176.93591
"347",201601,-167,61.00264,-176.9596
"348",201601,-168,60.99955,-177.60973
"349",201601,-169,60.6679,-178.21515
"350",201601,-170,60.66763,-177.55344
"351",201601,-171,60.35723,-177.38611
"352",201601,-172,60.01601,-177.22538
"353",201601,-173,60.00331,-177.84954
"354",201601,-174,60.35076,-176.71613
"355",201601,-175,60.01446,-176.71263
"356",201601,-176,59.69214,-176.54815
"357",201601,-177,59.70254,-177.15027
"358",201601,-178,59.34868,-177.06069
"359",201601,-179,59.33168,-176.41302
"360",201601,-180,59.33364,-175.78314
"361",201601,-181,59.00259,-175.72532
"362",201601,-182,58.99818,-176.27945
"363",201601,-183,58.99989,-176.89021
"364",201601,-184,58.98982,-177.54385
"365",201601,-185,58.66628,-176.87926
"366",201601,-186,58.66342,-176.23912
"367",201601,-187,58.66517,-175.57682
"368",201601,-188,58.68632,-174.94156
"369",201601,-189,58.68041,-174.28511
"370",201601,-190,58.34951,-174.31535
"371",201601,-191,58.3296,-173.59309
"372",201601,-192,58.01171,-173.498
"373",201601,-193,57.68061,-173.39047
"374",201601,-194,57.34414,-173.32933
"375",201601,-195,57.01199,-173.27735
"376",201601,-196,56.69415,-172.57581
"377",201601,-1,56.04127,-169.35706
"378",201601,-3,55.98478,-169.74562
"379",201601,-4,55.93929,-170.11702
"380",201601,-6,56.56662,-172.33861
"381",201601,-7,56.50425,-172.27162
"382",201601,-8,56.49494,-172.20566
"383",201601,-9,56.56264,-172.14077
"384",201601,-10,56.85552,-173.77037
"385",201601,-11,56.99332,-173.95348
"386",201601,-12,57.12722,-173.94269
"387",201601,-13,57.17523,-173.88623
"388",201601,-14,57.19235,-173.9218
"389",201601,-15,57.7507,-173.93218
"390",201601,-17,57.7461,-173.81435
"391",201601,-18,57.82754,-173.87585
"392",201601,-19,57.75538,-173.8932
"393",201601,-21,57.79755,-174.20313
"394",201601,-22,57.66151,-174.21159
"395",201601,-24,57.85341,-173.87511
"396",201601,-25,57.02782,-173.54024
"397",201601,-26,56.9985,-173.54498
"398",201601,-27,56.91962,-173.36889
"399",201601,-28,56.76903,-173.41238
"400",201601,-29,56.68145,-173.31551
"401",201601,-30,56.70722,-173.31219
"402",201601,-31,56.77219,-173.44959
"403",201601,-32,56.62602,-173.09629
"404",201601,-33,56.40837,-172.69334
"405",201601,-34,56.49535,-172.32279
"406",201601,-36,58.41765,-174.52124
"407",201601,-37,58.54181,-174.67961
"408",201601,-38,58.56957,-176.69478
"409",201601,-39,58.53049,-176.84376
"410",201601,-40,58.57025,-177.08565
"411",201601,-41,58.62016,-177.24392
"412",201601,-42,58.65278,-177.77503
"413",201601,-43,59.71893,-178.63583
"414",201601,-44,59.78437,-178.66084
"415",201601,-45,59.81292,-178.74677
"416",201601,-46,59.92303,-178.93755
"417",201601,-47,59.93416,-178.91705
"418",201601,-48,60.11126,-179.4826
"419",201601,-49,60.22297,-179.13005
"420",201601,-50,60.37286,-179.33549
"421",201601,-51,60.43615,-179.04868
"422",201601,-52,60.20954,-179.21148
"423",201601,-53,60.19993,-178.93767
"424",201601,-54,60.22931,-178.50024
"425",201601,-55,60.37937,-178.65654
"426",201601,-56,60.58248,-178.81399
"427",201601,-57,59.6459,-178.53379
"428",201601,-58,59.69293,-178.5283
"429",201601,-59,59.64748,-178.47237
"430",201601,-60,59.35791,-178.45189
"431",201601,-61,59.36837,-178.26495
"432",201601,-62,59.48338,-178.26982
"433",201601,-63,59.54936,-178.42835
"434",201601,-64,59.54158,-178.26719
"435",201601,-65,59.35275,-178.34536
"436",201601,-66,59.51372,-178.15614
"437",201601,-67,59.50877,-177.8334
"438",201601,-68,59.64435,-177.87138
"439",201601,-69,59.38231,-178.2581
"440",201601,-70,59.36996,-178.02106
"441",201601,-71,59.4032,-177.87202
"442",201601,-72,59.43294,-177.66346
"443",201601,-73,58.5045,-177.8768
"444",201601,-74,58.6075,-177.95691
"445",201601,-75,58.66027,-177.95783
"446",201601,-76,58.58924,-177.67922
"447",201601,-77,58.77777,-177.9092
"448",201601,-78,58.94086,-178.03327
"449",201601,-79,58.86139,-177.79455
"450",201601,-80,58.51325,-176.51161
"451",201601,-81,58.52403,-176.12678
"452",201601,-82,58.2329,-175.62358
"453",201601,-83,58.3925,-175.58055
"454",201601,-84,58.07053,-175.50357
"455",201601,-85,58.12608,-175.5469
"456",201601,-86,58.25437,-175.50595
"457",201601,-87,58.30922,-175.31347
"458",201601,-88,58.12937,-175.60529
"459",201601,-89,58.27009,-175.45472
"460",201601,-90,58.35649,-175.32587
"461",201601,-91,58.27446,-175.0976
"462",201601,-92,58.34844,-175.07176
"463",201601,-93,58.48522,-174.80812
"464",201601,-94,58.54029,-174.85267
"465",201601,-95,58.55201,-174.79061
"466",201601,-96,58.61603,-175.07628
"467",201601,-97,58.50631,-174.84951
"468",201601,-98,58.54573,-175.05298
"469",201601,-99,58.55388,-174.61002
"470",201601,-100,56.53317,-172.50819
"471",201601,-101,56.49852,-172.04159
"472",201601,-102,56.49646,-171.9862
"473",201601,-103,56.46378,-171.82654
"474",201601,-104,54.37962,-166.51002
"475",201601,-105,55.58902,-168.86981
"476",201601,-106,55.57059,-168.75864
"477",201601,-107,55.68791,-168.78011
"478",201601,-108,55.80052,-168.86389
"479",201601,-109,55.93017,-168.83421
"480",201601,-110,55.95968,-168.93388
"481",201601,-111,56.01546,-168.88662
"482",201601,-112,56.06857,-168.76033
"483",201601,-113,56.08025,-168.62908
"484",201601,-114,55.93702,-170.33609
"485",201601,-115,56.00306,-169.95347
"486",201601,-116,55.96891,-169.71587
"487",201601,-117,55.97742,-169.54661
"488",201601,-118,56.10271,-169.20846
"489",201601,-119,56.06399,-169.48966
"490",201601,-120,56.13837,-169.4461
"491",201601,-121,56.12264,-169.27652
"492",201601,-122,56.19037,-169.48725
"493",201601,-123,56.20709,-169.53544
"494",201601,-124,56.20187,-169.23726
"495",201601,-126,56.10145,-169.22642
"496",201601,-127,56.14826,-169.02634
"497",201601,-128,56.18218,-168.46831
"498",201601,-129,56.05842,-168.37212
"499",201601,-130,55.3895,-168.27879
"500",201601,-131,55.36971,-168.16624
"501",201601,-132,55.42355,-168.3234
"502",201601,-133,55.45713,-168.19724
"503",201601,-134,55.40497,-168.03556
"504",201601,-135,54.9394,-167.78271
"505",201601,-136,55.07911,-167.89571
"506",201601,-137,55.1813,-167.99553
"507",201601,-138,55.04165,-167.70724
"508",201601,-139,54.63023,-167.47425
"509",201601,-140,54.81292,-167.4045
"510",201601,-141,54.7311,-167.25993
"511",201601,-142,54.81669,-167.1202
"512",201601,-143,54.94082,-167.13558
"513",201601,-144,54.65719,-167.6998
"514",201601,-145,54.48912,-167.86536
"515",201601,-146,54.38795,-167.83687
"516",201601,-147,54.28141,-167.7751
"517",201601,-148,54.28044,-167.63311
"518",201601,-149,54.3769,-167.61155
"519",201601,-150,54.56046,-167.55214
"520",201601,-151,54.54318,-167.32488
"521",201601,-152,54.43365,-167.13329
"522",201601,-153,54.44536,-166.84963
"523",201601,-154,54.61017,-167.02634
"524",201601,-155,54.73772,-166.84844
"525",201601,-156,54.2701,-166.63555
"526",201601,-157,54.30624,-166.71815
"527",201601,-158,54.31256,-166.59475
"528",201601,-159,54.42701,-166.43498
"529",201601,-160,54.57883,-165.86647
"530",201601,-161,54.61014,-165.68675
"531",201601,-162,54.72349,-165.39767
"532",201601,-163,54.72035,-165.69072
"533",201601,-164,54.76216,-165.86258
"534",201601,-165,54.59835,-166.04887
"535",201601,-166,54.67028,-166.08589
"536",201601,-167,54.73379,-166.19586
"537",201601,-168,54.6872,-166.36544
"538",201601,-169,54.73554,-166.56689
"539",201601,-170,54.34144,-166.14519
"540",201601,-171,54.456,-166.20464
"541",201601,-172,54.80252,-167.66897
"542",201601,-173,54.86414,-167.49534
"543",201601,-174,54.95455,-167.59497
"544",201601,-175,55.04238,-167.5333
"545",201601,-176,54.93757,-167.37269
"546",201601,-177,54.57354,-166.47721
"547",201601,-178,54.76027,-166.02028
"548",201601,-179,54.75574,-165.76692
"549",201601,-180,54.63331,-165.63851
"550",201601,-181,54.48999,-165.8408
"551",201601,-183,56.06773,-168.43179
