Column1,survey,vessel,event_id,latitude,longitude
699,201001,162,245,61.98447,-175.18503
700,201002,162,1,62.31255,-175.27057
701,201002,162,2,62.32582,-173.81928
702,201002,162,3,62.32398,-174.53585
703,201002,162,4,62.65517,-174.63522
704,201002,162,5,62.66702,-173.93643
705,201002,162,6,62.98033,-173.99422
706,201002,162,7,62.98117,-173.23185
707,201002,162,8,63.33627,-173.43953
708,201002,162,9,63.34127,-172.6869
709,201002,162,10,63.01703,-172.60907
710,201002,162,11,62.68162,-172.45557
711,201002,162,12,62.6812,-173.17917
712,201002,162,13,62.3416,-173.15248
713,201002,162,14,62.01412,-173.0444
714,201002,162,15,61.6815,-173.08012
715,201002,162,16,61.34813,-172.91573
716,201002,162,17,61.6752,-172.26853
717,201002,162,18,61.33037,-172.12403
