"","survey","event_id","latitude","longitude"
"177",201801,-197,59.01003,-175.02749
"178",201801,-198,58.68094,-174.89794
"179",201801,-199,58.67491,-175.52058
"180",201801,-200,58.66945,-176.15768
"181",201801,-201,58.66757,-176.82311
"182",201801,-202,58.97896,-176.92831
"183",201801,-203,59.00627,-177.56058
"184",201801,-204,59.32211,-177.05152
"185",201801,-205,59.66273,-177.11609
"186",201801,-206,59.98953,-177.17712
"187",201801,-207,60.0025,-177.86947
"188",201801,-208,60.32266,-177.38965
"189",201801,-209,60.67586,-177.45777
"190",201801,-210,60.67579,-178.13228
"191",201801,-211,61.3299,-176.32233
"192",201801,-212,61.34021,-175.69731
"193",201801,-213,61.34199,-175.02532
"194",201801,-214,61.65916,-175.06085
"195",201801,-215,61.33646,-174.31339
"196",201801,-216,61.333,-173.62545
"197",201801,-217,61.25117,-172.73427
"198",201801,-218,61.25612,-171.77692
"199",201801,-219,61.7234,-170.75554
"200",201801,-220,62.23226,-170.81739
"201",201801,-221,62.74098,-170.8993
"202",201801,-223,62.77532,-169.72241
"203",201801,-224,62.26311,-169.66134
"204",201801,-225,61.76001,-169.59335
"205",201801,-226,61.25579,-169.50437
"206",201801,-227,61.25222,-170.65469
"207",201801,-228,60.76125,-170.58796
"208",201801,-3,56.97704,-159.13997
"209",201801,-4,57.31946,-159.06944
"210",201801,-5,57.65321,-159.02366
"211",201801,-6,57.9832,-158.96884
"212",201801,-7,58.30225,-159.9695
"213",201801,-8,58.01804,-160.19912
"214",201801,-9,57.68093,-160.25676
"215",201801,-10,57.34905,-160.30232
"216",201801,-11,57.02049,-160.32549
"217",201801,-12,56.68686,-160.9777
"218",201801,-13,56.33521,-161.6139
"219",201801,-14,56.64975,-161.59232
"220",201801,-15,56.97931,-161.57083
"221",201801,-16,57.30609,-161.53825
"222",201801,-17,57.64602,-161.5022
"223",201801,-18,57.98016,-161.49482
"224",201801,-19,58.2029,-161.53505
"225",201801,-20,58.34706,-162.6868
"226",201801,-21,58.02565,-162.74919
"227",201801,-22,57.68237,-162.75651
"228",201801,-23,57.3482,-162.76497
"229",201801,-24,57.01484,-162.78249
"230",201801,-25,56.68796,-162.78333
"231",201801,-26,56.35136,-162.79787
"232",201801,-27,56.01024,-162.81497
"233",201801,-28,55.67728,-162.83132
"234",201801,-29,55.3143,-164.01081
"235",201801,-30,55.66014,-164.00462
"236",201801,-31,55.98205,-164.04002
"237",201801,-32,56.31816,-164.00862
"238",201801,-33,56.65117,-164.00106
"239",201801,-34,56.9767,-164.02017
"240",201801,-35,57.31535,-164.009
"241",201801,-36,57.64137,-164.00438
"242",201801,-37,57.97447,-164.02207
"243",201801,-38,58.31317,-164.00784
"244",201801,-39,58.64556,-164.0063
"245",201801,-40,58.98354,-164.00704
"246",201801,-41,58.99472,-164.62908
"247",201801,-42,59.29309,-164.65575
"248",201801,-43,59.63798,-165.99005
"249",201801,-44,59.3445,-165.94867
"250",201801,-45,59.32335,-165.34435
"251",201801,-46,59.01636,-165.27061
"252",201801,-47,58.66583,-165.35517
"253",201801,-48,58.67006,-164.68653
"254",201801,-49,58.34711,-164.65371
"255",201801,-50,58.32632,-165.27659
"256",201801,-51,58.02302,-165.25609
"257",201801,-52,58.0191,-164.62874
"258",201801,-53,57.68563,-164.61673
"259",201801,-54,57.66867,-165.23233
"260",201801,-55,57.35171,-165.24332
"261",201801,-56,57.34576,-165.88586
"262",201801,-57,57.02325,-165.85696
"263",201801,-58,57.00471,-165.23725
"264",201801,-59,56.67676,-165.84072
"265",201801,-60,57.00983,-166.47096
"266",201801,-61,56.67246,-166.43497
"267",201801,-62,56.33865,-166.41738
"268",201801,-63,56.3278,-165.8312
"269",201801,-64,56.01851,-165.7873
"270",201801,-65,56.00039,-166.38513
"271",201801,-66,56.0005,-166.96555
"272",201801,-67,55.99831,-167.58967
"273",201801,-68,56.00009,-168.1992
"274",201801,-69,55.67516,-168.22903
"275",201801,-70,55.6674,-167.6207
"276",201801,-71,55.66617,-167.01261
"277",201801,-72,55.67698,-166.40926
"278",201801,-73,55.36384,-166.35095
"279",201801,-74,55.35027,-167.57566
"280",201801,-75,55.34048,-166.9964
"281",201801,-76,55.02678,-166.93989
"282",201801,-77,56.32078,-167.64751
"283",201801,-78,56.65147,-167.66814
"284",201801,-79,56.98746,-167.69109
"285",201801,-80,57.30977,-167.73825
"286",201801,-81,57.65526,-167.76768
"287",201801,-82,57.98119,-167.80274
"288",201801,-83,58.30778,-167.83461
"289",201801,-84,58.64683,-167.87519
"290",201801,-85,58.97329,-167.89104
"291",201801,-86,59.30734,-167.9258
"292",201801,-87,59.33646,-168.51954
"293",201801,-88,60.00332,-167.96554
"294",201801,-89,60.00032,-168.60788
"295",201801,-90,60.00971,-169.30387
"296",201801,-91,59.68457,-169.29318
"297",201801,-92,59.66752,-168.67012
"298",201801,-93,59.36049,-169.25881
"299",201801,-94,59.02699,-169.18073
"300",201801,-95,59.01805,-168.54784
"301",201801,-96,58.68754,-168.51022
"302",201801,-97,58.69501,-169.15764
"303",201801,-98,58.35039,-169.12945
"304",201801,-99,58.3387,-168.50022
"305",201801,-100,58.01818,-168.44304
"306",201801,-101,57.84324,-168.73937
"307",201801,-102,57.67364,-168.37352
"308",201801,-103,57.5177,-168.74806
"309",201801,-104,57.34013,-168.37357
"310",201801,-105,57.17389,-168.63119
"311",201801,-106,57.01788,-168.35095
"312",201801,-107,56.83868,-168.62941
"313",201801,-108,56.67989,-168.30104
"314",201801,-109,56.34763,-168.2562
"315",201801,-110,56.33003,-168.8473
"316",201801,-111,56.37077,-169.44216
"317",201801,-112,56.33871,-170.03811
"318",201801,-113,56.3399,-170.66042
"319",201801,-114,56.65084,-170.73034
"320",201801,-115,56.66992,-170.16279
"321",201801,-116,56.67678,-169.5519
"322",201801,-117,56.6717,-168.94064
"323",201801,-118,56.82302,-169.29372
"324",201801,-119,56.98849,-168.95958
"325",201801,-120,57.15156,-169.30744
"326",201801,-121,57.01277,-169.56584
"327",201801,-122,56.84312,-169.87835
"328",201801,-123,57.0005,-170.13605
"329",201801,-124,56.84031,-170.45541
"330",201801,-125,56.98725,-170.7798
"331",201801,-126,57.10346,-170.44939
"332",201801,-127,57.02018,-171.388
"333",201801,-128,56.68085,-171.3395
"334",201801,-130,56.66153,-171.98595
"335",201801,-131,56.98739,-172.04417
"336",201801,-132,57.32196,-172.10489
"337",201801,-133,57.65096,-172.17324
"338",201801,-134,58.32641,-171.64927
"339",201801,-135,58.6519,-171.71581
"340",201801,-136,58.97867,-171.77754
"341",201801,-137,59.32062,-171.83009
"342",201801,-138,59.64628,-171.89157
"343",201801,-139,59.81705,-172.2839
"344",201801,-140,59.98575,-171.9646
"345",201801,-141,60.14848,-172.29136
"346",201801,-142,60.31705,-172.06666
"347",201801,-143,60.30764,-173.37922
"348",201801,-144,60.1372,-173.77005
"349",201801,-145,60.02458,-173.95649
"350",201801,-146,59.86038,-174.24272
"351",201801,-147,59.68361,-173.91388
"352",201801,-148,59.34107,-173.17319
"353",201801,-149,59.0181,-173.09333
"354",201801,-150,58.71511,-173.01161
"355",201801,-152,56.98298,-173.23805
"356",201801,-153,57.31151,-173.32986
"357",201801,-159,57.64722,-173.37077
"358",201801,-160,57.97262,-173.45039
"359",201801,-161,58.30043,-173.55931
"360",201801,-162,58.31526,-174.2868
"361",201801,-163,58.65185,-174.27158
"362",201801,-164,58.97432,-174.36463
"363",201801,-165,59.32293,-174.44257
"364",201801,-172,60.31173,-174.70321
"365",201801,-173,60.65361,-174.79623
"366",201801,-174,60.67517,-175.44788
"367",201801,-175,60.36545,-175.39471
"368",201801,-176,59.69116,-175.87769
"369",201801,-177,59.36244,-175.74801
"370",201801,-178,59.02957,-175.72713
"371",201801,-179,59.00098,-176.24495
"372",201801,-180,59.31617,-176.38035
"373",201801,-181,59.62556,-176.513
"374",201801,-182,59.97102,-176.71046
"375",201801,-183,60.31619,-176.72745
"376",201801,-184,60.64227,-176.8166
"377",201801,-185,60.97705,-176.96182
"378",201801,-186,60.99728,-177.5806
"379",201801,-187,61.31881,-177.02412
"380",201801,-188,61.66566,-176.5102
"381",201801,-189,61.66297,-175.83864
"382",201801,-190,61.98915,-175.83709
"383",201801,-191,62.00449,-175.25245
"384",201801,-192,61.66612,-174.47846
"385",201801,-193,61.66369,-173.72226
"386",201801,-194,61.9905,-173.69998
"387",201801,-195,62.00208,-174.43979
"388",201801,-196,62.24431,-175.21994
"389",201801,-197,62.2492,-174.01861
"390",201801,-198,62.73051,-174.07743
"391",201801,-199,62.73719,-173.0872
"392",201801,-200,62.26327,-172.91771
"393",201801,-201,61.76376,-172.8032
"394",201801,-202,61.7508,-171.84866
"395",201801,-203,62.23029,-171.90859
"396",201801,-205,63.26249,-171.1148
"397",201801,-206,63.24582,-171.9725
"398",201801,-207,62.81744,-171.99411
"399",201801,-208,63.24156,-173.11936
"400",201801,-209,64.23901,-171.0909
"401",201801,-210,64.73641,-170.06694
"402",201801,-211,65.23351,-168.98825
"403",201801,-212,65.25117,-167.8867
"404",201801,-213,63.73008,-166.59452
"405",201801,-214,64.24987,-166.59958
"406",201801,-215,64.25088,-167.63656
"407",201801,-216,64.75445,-167.78685
"408",201801,-217,64.74443,-168.87759
"409",201801,-218,64.27223,-168.81443
"410",201801,-219,64.24945,-169.94654
"411",201801,-220,63.75659,-172.29498
"412",201801,-221,63.86494,-171.2465
"413",201801,-222,63.75308,-169.96419
"414",201801,-223,63.75038,-168.83549
"415",201801,-224,63.77148,-167.66989
"416",201801,-225,63.25763,-167.61765
"417",201801,-226,63.24092,-168.54551
"418",201801,-227,62.75991,-168.66339
"419",201801,-228,62.76084,-167.58103
"420",201801,-229,62.26211,-167.54307
"421",201801,-230,62.26547,-168.62546
"422",201801,-231,61.78443,-168.62122
"423",201801,-232,61.27117,-168.60603
"424",201801,-233,60.76255,-168.53513
"425",201801,-234,60.76415,-169.48741
