Column1,survey,event_id,latitude,longitude,lla,utm,x,y
26,200809,-31,55.67397,-162.80949,"LLA(lat=55.67397°, lon=-162.80949°, alt=0.0)","UTM(637752.9845372117, 6.171969389646743e6, 0.0)",637.7529845372117,6171.969389646743
27,200809,-33,55.69099,-164.0056,"LLA(lat=55.69099°, lon=-164.0056°, alt=0.0)","UTM(562511.3432436229, 6.172136575056955e6, 0.0)",562.511343243623,6172.136575056955
28,200809,-34,56.00346,-163.939,"LLA(lat=56.00346°, lon=-163.939°, alt=0.0)","UTM(566164.9243111397, 6.20697260463577e6, 0.0)",566.1649243111398,6206.97260463577
29,200809,-36,56.33583,-163.96899,"LLA(lat=56.33583°, lon=-163.96899°, alt=0.0)","UTM(563741.8074582798, 6.243934926463072e6, 0.0)",563.7418074582798,6243.934926463072
30,200809,-37,56.66133,-164.0162,"LLA(lat=56.66133°, lon=-164.0162°, alt=0.0)","UTM(560304.413735193, 6.280120333739507e6, 0.0)",560.304413735193,6280.120333739507
31,200809,-38,56.99553,-164.03951,"LLA(lat=56.99553°, lon=-164.03951°, alt=0.0)","UTM(558353.613432089, 6.31729853941906e6, 0.0)",558.353613432089,6317.29853941906
32,200809,-39,57.01626,-163.4584,"LLA(lat=57.01626°, lon=-163.4584°, alt=0.0)","UTM(593603.4854442122, 6.320252300518644e6, 0.0)",593.6034854442122,6320.252300518644
48,200809,-56,57.00047,-165.2162,"LLA(lat=57.00047°, lon=-165.2162°, alt=0.0)","UTM(486866.48735070234, 6.317459020480158e6, 0.0)",486.86648735070236,6317.459020480158
49,200809,-57,56.6779,-165.2319,"LLA(lat=56.6779°, lon=-165.2319°, alt=0.0)","UTM(485791.1018655075, 6.281556210184593e6, 0.0)",485.79110186550747,6281.556210184593
50,200809,-58,56.35093,-165.19,"LLA(lat=56.35093°, lon=-165.19°, alt=0.0)","UTM(488257.7245231525, 6.245154470083228e6, 0.0)",488.2577245231525,6245.154470083228
51,200809,-59,56.00996,-165.1882,"LLA(lat=56.00996°, lon=-165.1882°, alt=0.0)","UTM(488265.40407641145, 6.207204088594568e6, 0.0)",488.26540407641147,6207.204088594568
52,200809,-60,55.6707,-165.18179,"LLA(lat=55.6707°, lon=-165.18179°, alt=0.0)","UTM(488565.94734242576, 6.169445355216316e6, 0.0)",488.5659473424258,6169.445355216316
53,200809,-61,55.33485,-165.1754,"LLA(lat=55.33485°, lon=-165.1754°, alt=0.0)","UTM(488873.55938411085, 6.132068232642745e6, 0.0)",488.8735593841109,6132.068232642745
54,200809,-63,55.00264,-166.3717,"LLA(lat=55.00264°, lon=-166.3717°, alt=0.0)","UTM(412262.98846261774, 6.095945601535825e6, 0.0)",412.2629884626177,6095.945601535825
55,200809,-64,55.32466,-166.3438,"LLA(lat=55.32466°, lon=-166.3438°, alt=0.0)","UTM(414737.3252571663, 6.1317425697472505e6, 0.0)",414.7373252571663,6131.742569747251
56,200809,-65,55.66301,-166.38429,"LLA(lat=55.66301°, lon=-166.38429°, alt=0.0)","UTM(412918.20673950185, 6.169443260159495e6, 0.0)",412.91820673950184,6169.443260159495
57,200809,-66,55.99413,-166.3813,"LLA(lat=55.99413°, lon=-166.3813°, alt=0.0)","UTM(413841.4010802052, 6.206287291000897e6, 0.0)",413.84140108020523,6206.287291000897
58,200809,-67,56.05137,-166.9753,"LLA(lat=56.05137°, lon=-166.9753°, alt=0.0)","UTM(376977.47497129766, 6.213556381981133e6, 0.0)",376.9774749712977,6213.556381981132
59,200809,-68,56.32646,-167.0352,"LLA(lat=56.32646°, lon=-167.0352°, alt=0.0)","UTM(374151.2586652615, 6.244275085099972e6, 0.0)",374.1512586652615,6244.275085099972
60,200809,-69,56.65296,-167.0623,"LLA(lat=56.65296°, lon=-167.0623°, alt=0.0)","UTM(373566.62608289125, 6.280657242197288e6, 0.0)",373.5666260828913,6280.657242197288
61,200809,-70,56.99564,-167.09081,"LLA(lat=56.99564°, lon=-167.09081°, alt=0.0)","UTM(372984.3310544431, 6.318844451358414e6, 0.0)",372.9843310544431,6318.8444513584145
62,200809,-71,57.32374,-167.1147,"LLA(lat=57.32374°, lon=-167.1147°, alt=0.0)","UTM(372666.08021354995, 6.355402389716542e6, 0.0)",372.66608021354995,6355.4023897165425
63,200809,-72,57.68218,-167.10381,"LLA(lat=57.68218°, lon=-167.10381°, alt=0.0)","UTM(374557.6458871768, 6.39527378371834e6, 0.0)",374.5576458871768,6395.27378371834
81,200809,-91,58.00689,-168.425,"LLA(lat=58.00689°, lon=-168.425°, alt=0.0)","UTM(297642.71333951567, 6.434609193613578e6, 0.0)",297.6427133395157,6434.609193613577
82,200809,-92,57.85536,-168.7187,"LLA(lat=57.85536°, lon=-168.7187°, alt=0.0)","UTM(279372.1782264946, 6.418672694830481e6, 0.0)",279.37217822649455,6418.672694830481
83,200809,-93,57.67459,-168.3755,"LLA(lat=57.67459°, lon=-168.3755°, alt=0.0)","UTM(298719.9348835861, 6.397494681864471e6, 0.0)",298.71993488358606,6397.494681864471
84,200809,-94,57.50517,-168.72231,"LLA(lat=57.50517°, lon=-168.72231°, alt=0.0)","UTM(277016.6634122826, 6.379733994685794e6, 0.0)",277.0166634122826,6379.733994685795
85,200809,-95,57.33504,-168.3562,"LLA(lat=57.33504°, lon=-168.3562°, alt=0.0)","UTM(298001.89260799275, 6.359664768910246e6, 0.0)",298.0018926079928,6359.664768910246
86,200809,-96,57.1556,-168.6286,"LLA(lat=57.1556°, lon=-168.6286°, alt=0.0)","UTM(280551.45212103974, 6.34054804791707e6, 0.0)",280.55145212103974,6340.54804791707
87,200809,-97,57.32261,-168.9785,"LLA(lat=57.32261°, lon=-168.9785°, alt=0.0)","UTM(260490.07002430875, 6.360302141352812e6, 0.0)",260.49007002430875,6360.302141352812
88,200809,-98,57.65056,-169.02921,"LLA(lat=57.65056°, lon=-169.02921°, alt=0.0)","UTM(259605.67733001654, 6.396952420405949e6, 0.0)",259.60567733001653,6396.952420405949
89,200809,-99,57.50592,-169.3521,"LLA(lat=57.50592°, lon=-169.3521°, alt=0.0)","UTM(239323.24590500953, 6.382061592577492e6, 0.0)",239.32324590500954,6382.061592577492
90,200809,-100,57.10904,-170.451,"LLA(lat=57.10904°, lon=-170.451°, alt=0.0)","UTM(170037.06154140655, 6.342719722503416e6, 0.0)",170.03706154140656,6342.719722503416
91,200809,-101,57.32542,-170.24451,"LLA(lat=57.32542°, lon=-170.24451°, alt=0.0)","UTM(184377.3622328961, 6.365783752627107e6, 0.0)",184.3773622328961,6365.783752627107
92,200809,-102,57.49517,-170.5818,"LLA(lat=57.49517°, lon=-170.5818°, alt=0.0)","UTM(165657.7680337351, 6.386260006873574e6, 0.0)",165.6577680337351,6386.260006873574
93,200809,-103,57.65701,-170.2861,"LLA(lat=57.65701°, lon=-170.2861°, alt=0.0)","UTM(184752.40659636748, 6.4028250661585815e6, 0.0)",184.75240659636748,6402.825066158582
94,200809,-104,57.8195,-170.0157,"LLA(lat=57.8195°, lon=-170.0157°, alt=0.0)","UTM(202200.43102183886, 6.419658187416174e6, 0.0)",202.20043102183885,6419.658187416175
95,200809,-105,57.9883,-169.69991,"LLA(lat=57.9883°, lon=-169.69991°, alt=0.0)","UTM(222238.05595319695, 6.437075996401569e6, 0.0)",222.23805595319695,6437.075996401569
96,200809,-106,58.32962,-169.74001,"LLA(lat=58.32962°, lon=-169.74001°, alt=0.0)","UTM(222543.27730874438, 6.475185128195501e6, 0.0)",222.54327730874436,6475.1851281955005
99,200809,-109,58.67661,-170.4294,"LLA(lat=58.67661°, lon=-170.4294°, alt=0.0)","UTM(185365.4028050559, 6.516792699686681e6, 0.0)",185.3654028050559,6516.792699686681
100,200809,-110,58.99007,-170.4839,"LLA(lat=58.99007°, lon=-170.4839°, alt=0.0)","UTM(185072.67539385578, 6.551878627268876e6, 0.0)",185.07267539385577,6551.878627268876
107,200809,-119,59.83481,-173.5876,"LLA(lat=59.83481°, lon=-173.5876°, alt=0.0)","UTM(19514.179259784927, 6.664234543812441e6, 0.0)",19.514179259784928,6664.23454381244
108,200809,-120,59.826,-172.9355,"LLA(lat=59.826°, lon=-172.9355°, alt=0.0)","UTM(55760.60196593334, 6.658693037001699e6, 0.0)",55.76060196593334,6658.693037001699
109,200809,-121,59.68446,-173.2757,"LLA(lat=59.68446°, lon=-173.2757°, alt=0.0)","UTM(34810.31082892517, 6.645349181808497e6, 0.0)",34.81031082892517,6645.349181808497
110,200809,-122,59.51785,-172.90109,"LLA(lat=59.51785°, lon=-172.90109°, alt=0.0)","UTM(53589.37618004996, 6.624306981787254e6, 0.0)",53.58937618004996,6624.306981787254
111,200809,-123,59.50893,-173.5,"LLA(lat=59.50893°, lon=-173.5°, alt=0.0)","UTM(19741.373156462447, 6.627506974101746e6, 0.0)",19.741373156462448,6627.506974101747
112,200809,-124,59.67789,-172.5677,"LLA(lat=59.67789°, lon=-172.5677°, alt=0.0)","UTM(74404.42582946876, 6.639854517933941e6, 0.0)",74.40442582946876,6639.854517933942
113,200809,-125,59.34304,-172.50661,"LLA(lat=59.34304°, lon=-172.50661°, alt=0.0)","UTM(73613.89182737382, 6.60233084986316e6, 0.0)",73.61389182737382,6602.33084986316
114,200809,-126,59.33878,-171.8499,"LLA(lat=59.33878°, lon=-171.8499°, alt=0.0)","UTM(110776.9057049902, 6.597826471807076e6, 0.0)",110.7769057049902,6597.826471807076
115,200809,-127,59.01114,-171.78529,"LLA(lat=59.01114°, lon=-171.78529°, alt=0.0)","UTM(110724.55553209764, 6.561088031111425e6, 0.0)",110.72455553209764,6561.088031111425
116,200809,-128,58.98815,-172.3931,"LLA(lat=58.98815°, lon=-172.3931°, alt=0.0)","UTM(75658.53542867943, 6.562246496972658e6, 0.0)",75.65853542867943,6562.246496972658
117,200809,-129,58.66871,-172.3943,"LLA(lat=58.66871°, lon=-172.3943°, alt=0.0)","UTM(71655.64484778576, 6.526823699267012e6, 0.0)",71.65564484778577,6526.823699267012
118,200809,-130,58.67469,-171.72121,"LLA(lat=58.67469°, lon=-171.72121°, alt=0.0)","UTM(110626.85686240671, 6.523373088500782e6, 0.0)",110.62685686240671,6523.373088500782
119,200809,-131,58.33262,-171.6308,"LLA(lat=58.33262°, lon=-171.6308°, alt=0.0)","UTM(112089.87012094614, 6.484880206184553e6, 0.0)",112.08987012094614,6484.880206184553
120,200809,-132,58.34248,-172.3042,"LLA(lat=58.34248°, lon=-172.3042°, alt=0.0)","UTM(72906.61903577717, 6.490062019017007e6, 0.0)",72.90661903577717,6490.0620190170075
121,200809,-133,56.99983,-170.21651,"LLA(lat=56.99983°, lon=-170.21651°, alt=0.0)","UTM(183284.97391635005, 6.329472032390014e6, 0.0)",183.28497391635005,6329.472032390015
122,200809,-134,56.8356,-169.9364,"LLA(lat=56.8356°, lon=-169.9364°, alt=0.0)","UTM(198952.89180265175, 6.30995274320698e6, 0.0)",198.95289180265175,6309.95274320698
123,200809,-135,56.65863,-169.4875,"LLA(lat=56.65863°, lon=-169.4875°, alt=0.0)","UTM(225014.1666207667, 6.28839091768485e6, 0.0)",225.01416662076667,6288.39091768485
124,200809,-137,56.84172,-169.30141,"LLA(lat=56.84172°, lon=-169.30141°, alt=0.0)","UTM(237689.21995100734, 6.308016343281444e6, 0.0)",237.68921995100735,6308.016343281444
125,200809,-138,56.67195,-168.9099,"LLA(lat=56.67195°, lon=-168.9099°, alt=0.0)","UTM(260469.6092906835, 6.287702887451528e6, 0.0)",260.4696092906835,6287.702887451527
126,200809,-139,56.83758,-168.6321,"LLA(lat=56.83758°, lon=-168.6321°, alt=0.0)","UTM(278456.91465308674, 6.305187791398555e6, 0.0)",278.45691465308676,6305.187791398555
127,200809,-141,56.66679,-168.30949,"LLA(lat=56.66679°, lon=-168.30949°, alt=0.0)","UTM(297206.80836039607, 6.285191031646479e6, 0.0)",297.20680836039605,6285.191031646479
128,200809,-144,54.99107,-166.95081,"LLA(lat=54.99107°, lon=-166.95081°, alt=0.0)","UTM(375190.06269194314, 6.095538298007765e6, 0.0)",375.1900626919431,6095.538298007765
129,200809,-146,55.32855,-166.9669,"LLA(lat=55.32855°, lon=-166.9669°, alt=0.0)","UTM(375219.123307644, 6.1331148852291005e6, 0.0)",375.219123307644,6133.114885229101
130,200809,-147,55.66115,-166.9825,"LLA(lat=55.66115°, lon=-166.9825°, alt=0.0)","UTM(375285.21410669683, 6.170149432340953e6, 0.0)",375.28521410669686,6170.149432340952
131,200809,-148,55.99538,-167.6187,"LLA(lat=55.99538°, lon=-167.6187°, alt=0.0)","UTM(336679.196438484, 6.208660307164403e6, 0.0)",336.679196438484,6208.660307164403
132,200809,-149,56.68252,-167.67039,"LLA(lat=56.68252°, lon=-167.67039°, alt=0.0)","UTM(336424.09244078037, 6.285232735164997e6, 0.0)",336.4240924407804,6285.232735164997
133,200809,-150,56.34586,-167.65559,"LLA(lat=56.34586°, lon=-167.65559°, alt=0.0)","UTM(335881.45193493343, 6.24774077021905e6, 0.0)",335.8814519349334,6247.74077021905
134,200809,-151,56.33395,-168.2119,"LLA(lat=56.33395°, lon=-168.2119°, alt=0.0)","UTM(301451.66310961184, 6.247882059107484e6, 0.0)",301.45166310961184,6247.882059107485
135,200809,-152,56.33415,-168.84911,"LLA(lat=56.33415°, lon=-168.84911°, alt=0.0)","UTM(262083.80915165006, 6.249925897137621e6, 0.0)",262.08380915165003,6249.925897137621
136,200809,-153,56.962,-172.03999,"LLA(lat=56.962°, lon=-172.03999°, alt=0.0)","UTM(72338.26158979366, 6.335225737398918e6, 0.0)",72.33826158979366,6335.225737398918
137,200809,-154,56.67138,-171.9845,"LLA(lat=56.67138°, lon=-171.9845°, alt=0.0)","UTM(72395.35556664545, 6.302626416016887e6, 0.0)",72.39535556664545,6302.626416016887
138,200809,-155,56.67852,-172.5766,"LLA(lat=56.67852°, lon=-172.5766°, alt=0.0)","UTM(36315.21464517532, 6.30727925172981e6, 0.0)",36.315214645175324,6307.279251729809
139,200809,-156,56.98764,-172.6514,"LLA(lat=56.98764°, lon=-172.6514°, alt=0.0)","UTM(35603.85765231197, 6.342073973525623e6, 0.0)",35.60385765231197,6342.073973525623
140,200809,-157,56.98691,-173.24381,"LLA(lat=56.98691°, lon=-173.24381°, alt=0.0)","UTM(-263.37839867849834, 6.34619092252925e6, 0.0)",-0.2633783986784983,6346.19092252925
141,200809,-158,57.35352,-173.3562,"LLA(lat=57.35352°, lon=-173.3562°, alt=0.0)","UTM(-2048.9841938429745, 6.387652454676529e6, 0.0)",-2.0489841938429745,6387.6524546765295
142,200809,-159,57.64709,-173.3736,"LLA(lat=57.64709°, lon=-173.3736°, alt=0.0)","UTM(947.5259994562948, 6.42031391502315e6, 0.0)",0.9475259994562948,6420.31391502315
143,200809,-160,57.99026,-173.47189,"LLA(lat=57.99026°, lon=-173.47189°, alt=0.0)","UTM(-98.60831529297866, 6.459066875629509e6, 0.0)",-0.09860831529297866,6459.066875629509
144,200809,-161,58.33617,-173.5498,"LLA(lat=58.33617°, lon=-173.5498°, alt=0.0)","UTM(211.79662840766832, 6.497968673916961e6, 0.0)",0.21179662840766833,6497.968673916961
145,200809,-162,58.65319,-173.6308,"LLA(lat=58.65319°, lon=-173.6308°, alt=0.0)","UTM(37.266933199658524, 6.533689385275866e6, 0.0)",0.03726693319965852,6533.689385275866
146,200809,-163,58.32462,-174.2906,"LLA(lat=58.32462°, lon=-174.2906°, alt=0.0)","UTM(-43104.4148187018, 6.502453462505122e6, 0.0)",-43.1044148187018,6502.453462505122
147,200809,-164,58.65554,-174.27049,"LLA(lat=58.65554°, lon=-174.27049°, alt=0.0)","UTM(-36836.90920216672, 6.538914427841853e6, 0.0)",-36.836909202166716,6538.9144278418535
148,200809,-165,58.98064,-174.3851,"LLA(lat=58.98064°, lon=-174.3851°, alt=0.0)","UTM(-38359.75892008201, 6.5758127534095645e6, 0.0)",-38.35975892008201,6575.812753409565
149,200809,-166,59.32194,-174.4241,"LLA(lat=59.32194°, lon=-174.4241°, alt=0.0)","UTM(-35206.75871235505, 6.613887254135331e6, 0.0)",-35.20675871235505,6613.887254135331
150,200809,-167,59.6554,-174.4473,"LLA(lat=59.6554°, lon=-174.4473°, alt=0.0)","UTM(-31230.55157262471, 6.650961244588097e6, 0.0)",-31.23055157262471,6650.961244588097
151,200809,-168,59.82227,-174.26199,"LLA(lat=59.82227°, lon=-174.26199°, alt=0.0)","UTM(-18255.417067203554, 6.667948768063717e6, 0.0)",-18.255417067203556,6667.948768063717
152,200809,-169,59.99425,-173.97121,"LLA(lat=59.99425°, lon=-173.97121°, alt=0.0)","UTM(547.4608326234738, 6.684735946553113e6, 0.0)",0.5474608326234738,6684.735946553113
153,200809,-171,60.10438,-173.7726,"LLA(lat=60.10438°, lon=-173.7726°, alt=0.0)","UTM(13190.629322075634, 6.695439559354553e6, 0.0)",13.190629322075635,6695.439559354553
154,200809,-172,60.32112,-174.0723,"LLA(lat=60.32112°, lon=-174.0723°, alt=0.0)","UTM(-46.89628985506715, 6.721677610714184e6, 0.0)",-0.04689628985506715,6721.677610714184
155,200809,-173,60.65614,-174.1189,"LLA(lat=60.65614°, lon=-174.1189°, alt=0.0)","UTM(2573.7066209779587, 6.759101009986787e6, 0.0)",2.573706620977959,6759.101009986787
156,200809,-174,60.99114,-174.188,"LLA(lat=60.99114°, lon=-174.188°, alt=0.0)","UTM(4055.094369034341, 6.796686880041555e6, 0.0)",4.055094369034341,6796.686880041555
161,200809,-180,61.30172,-175.653,"LLA(lat=61.30172°, lon=-175.653°, alt=0.0)","UTM(-68919.32911018992, 6.842983999779923e6, 0.0)",-68.91932911018992,6842.983999779923
162,200809,-181,61.00324,-175.5463,"LLA(lat=61.00324°, lon=-175.5463°, alt=0.0)","UTM(-68628.53409416904, 6.809112170832194e6, 0.0)",-68.62853409416904,6809.112170832194
163,200809,-182,61.00708,-174.8877,"LLA(lat=61.00708°, lon=-174.8877°, alt=0.0)","UTM(-33250.15756637743, 6.803969469037303e6, 0.0)",-33.250157566377425,6803.969469037303
164,200809,-183,60.67245,-175.4259,"LLA(lat=60.67245°, lon=-175.4259°, alt=0.0)","UTM(-68043.76428030827, 6.771547664871561e6, 0.0)",-68.04376428030827,6771.547664871561
165,200809,-184,60.67485,-174.79761,"LLA(lat=60.67485°, lon=-174.79761°, alt=0.0)","UTM(-33954.26371219079, 6.766518742350951e6, 0.0)",-33.95426371219079,6766.518742350951
166,200809,-185,60.34128,-174.71519,"LLA(lat=60.34128°, lon=-174.71519°, alt=0.0)","UTM(-34980.383397396654, 6.728975115686613e6, 0.0)",-34.98038339739665,6728.975115686613
167,200809,-186,60.17767,-174.33369,"LLA(lat=60.17767°, lon=-174.33369°, alt=0.0)","UTM(-16653.52928250673, 6.70782887594458e6, 0.0)",-16.65352928250673,6707.8288759445795
168,200809,-187,60.00352,-174.59801,"LLA(lat=60.00352°, lon=-174.59801°, alt=0.0)","UTM(-34038.03994977451, 6.690678606026647e6, 0.0)",-34.03803994977451,6690.678606026647
179,200809,-12,56.98885,-160.9509,"LLA(lat=56.98885°, lon=-160.9509°, alt=0.0)","UTM(745964.5316079578, 6.323437714158753e6, 0.0)",745.9645316079578,6323.437714158753
188,200809,-21,57.00945,-162.1796,"LLA(lat=57.00945°, lon=-162.1796°, alt=0.0)","UTM(671261.7404151508, 6.321974536683533e6, 0.0)",671.2617404151507,6321.974536683533
189,200809,-22,56.67743,-162.16209,"LLA(lat=56.67743°, lon=-162.16209°, alt=0.0)","UTM(673857.645073164, 6.285078821621235e6, 0.0)",673.857645073164,6285.078821621236
190,200809,-23,56.3519,-162.17619,"LLA(lat=56.3519°, lon=-162.17619°, alt=0.0)","UTM(674483.9982374952, 6.24882671536466e6, 0.0)",674.4839982374951,6248.82671536466
191,200809,-24,56.00253,-162.2551,"LLA(lat=56.00253°, lon=-162.2551°, alt=0.0)","UTM(671157.7160400042, 6.209761279185639e6, 0.0)",671.1577160400042,6209.761279185639
192,200809,-25,56.33886,-163.41389,"LLA(lat=56.33886°, lon=-163.41389°, alt=0.0)","UTM(598050.101494375, 6.244924545081776e6, 0.0)",598.050101494375,6244.924545081775
193,200809,-26,56.01211,-163.3927,"LLA(lat=56.01211°, lon=-163.3927°, alt=0.0)","UTM(600207.5183982741, 6.208592938705711e6, 0.0)",600.207518398274,6208.59293870571
194,200809,-27,55.67548,-163.4046,"LLA(lat=55.67548°, lon=-163.4046°, alt=0.0)","UTM(600329.0506168425, 6.171116052781294e6, 0.0)",600.3290506168424,6171.1160527812945
195,200809,-28,55.34519,-163.39101,"LLA(lat=55.34519°, lon=-163.39101°, alt=0.0)","UTM(602034.4910988162, 6.134383550616165e6, 0.0)",602.0344910988161,6134.383550616165
196,200809,-31,55.3466,-164.0007,"LLA(lat=55.3466°, lon=-164.0007°, alt=0.0)","UTM(563370.4055399401, 6.133816438105365e6, 0.0)",563.3704055399401,6133.816438105366
197,200809,-32,55.35332,-164.5425,"LLA(lat=55.35332°, lon=-164.5425°, alt=0.0)","UTM(529007.7668286498, 6.134204941024588e6, 0.0)",529.0077668286498,6134.204941024588
198,200809,-33,55.03853,-164.5831,"LLA(lat=55.03853°, lon=-164.5831°, alt=0.0)","UTM(526642.8386149306, 6.099158453203737e6, 0.0)",526.6428386149306,6099.158453203737
199,200809,-34,55.00648,-165.1563,"LLA(lat=55.00648°, lon=-165.1563°, alt=0.0)","UTM(490003.33414966444, 6.09552367950863e6, 0.0)",490.00333414966445,6095.52367950863
200,200809,-35,54.83633,-165.53281,"LLA(lat=54.83633°, lon=-165.53281°, alt=0.0)","UTM(465778.4947969162, 6.076708715700044e6, 0.0)",465.7784947969162,6076.708715700044
201,200809,-36,54.68328,-165.14771,"LLA(lat=54.68328°, lon=-165.14771°, alt=0.0)","UTM(490476.929339203, 6.059558076725865e6, 0.0)",490.47692933920297,6059.558076725864
202,200809,-37,55.65709,-164.5873,"LLA(lat=55.65709°, lon=-164.5873°, alt=0.0)","UTM(525966.5511896812, 6.167992919124909e6, 0.0)",525.9665511896811,6167.992919124908
203,200809,-38,55.9786,-164.6241,"LLA(lat=55.9786°, lon=-164.6241°, alt=0.0)","UTM(523456.95151029294, 6.203761605559201e6, 0.0)",523.4569515102929,6203.761605559201
204,200809,-39,56.32277,-164.5943,"LLA(lat=56.32277°, lon=-164.5943°, alt=0.0)","UTM(525091.2571138486, 6.242077884258184e6, 0.0)",525.0912571138485,6242.077884258184
205,200809,-40,56.66196,-164.6086,"LLA(lat=56.66196°, lon=-164.6086°, alt=0.0)","UTM(523991.80703849054, 6.279826373063796e6, 0.0)",523.9918070384905,6279.826373063796
206,200809,-41,56.97493,-164.6217,"LLA(lat=56.97493°, lon=-164.6217°, alt=0.0)","UTM(522996.3047440827, 6.314658902990281e6, 0.0)",522.9963047440826,6314.658902990281
222,200809,-57,57.34114,-165.87241,"LLA(lat=57.34114°, lon=-165.87241°, alt=0.0)","UTM(447489.667071123, 6.355697651056741e6, 0.0)",447.48966707112305,6355.697651056741
223,200809,-58,57.00483,-165.8466,"LLA(lat=57.00483°, lon=-165.8466°, alt=0.0)","UTM(448578.2710209729, 6.318242213818856e6, 0.0)",448.5782710209729,6318.242213818856
224,200809,-59,56.68239,-165.8515,"LLA(lat=56.68239°, lon=-165.8515°, alt=0.0)","UTM(447834.09142117645, 6.282355892135567e6, 0.0)",447.8340914211764,6282.355892135567
225,200809,-60,56.34946,-165.81371,"LLA(lat=56.34946°, lon=-165.81371°, alt=0.0)","UTM(449710.2237343237, 6.245271920981211e6, 0.0)",449.7102237343237,6245.27192098121
226,200809,-61,54.99961,-165.75771,"LLA(lat=54.99961°, lon=-165.75771°, alt=0.0)","UTM(451530.41594973917, 6.095010560484584e6, 0.0)",451.53041594973917,6095.010560484585
227,200809,-62,55.33195,-165.79041,"LLA(lat=55.33195°, lon=-165.79041°, alt=0.0)","UTM(449857.47558406676, 6.132015965798667e6, 0.0)",449.8574755840668,6132.015965798667
228,200809,-63,55.65934,-165.8022,"LLA(lat=55.65934°, lon=-165.8022°, alt=0.0)","UTM(449529.94652623346, 6.168457848275922e6, 0.0)",449.52994652623346,6168.4578482759225
229,200809,-64,55.98149,-165.7867,"LLA(lat=55.98149°, lon=-165.7867°, alt=0.0)","UTM(450912.3684299314, 6.2042988085817965e6, 0.0)",450.9123684299314,6204.298808581796
230,200809,-65,56.32804,-166.40939,"LLA(lat=56.32804°, lon=-166.40939°, alt=0.0)","UTM(412848.8109556788, 6.243482657423981e6, 0.0)",412.8488109556788,6243.482657423981
231,200809,-66,56.65434,-166.4418,"LLA(lat=56.65434°, lon=-166.4418°, alt=0.0)","UTM(411606.97568259656, 6.279838885012815e6, 0.0)",411.60697568259656,6279.838885012815
232,200809,-67,56.98819,-166.47099,"LLA(lat=56.98819°, lon=-166.47099°, alt=0.0)","UTM(410616.1623548844, 6.317033536864005e6, 0.0)",410.61616235488435,6317.033536864005
233,200809,-68,57.31943,-166.4884,"LLA(lat=57.31943°, lon=-166.4884°, alt=0.0)","UTM(410363.15164581133, 6.353924335329164e6, 0.0)",410.36315164581134,6353.924335329164
234,200809,-69,57.65499,-166.5094,"LLA(lat=57.65499°, lon=-166.5094°, alt=0.0)","UTM(409928.5125931081, 6.3913026076879045e6, 0.0)",409.9285125931081,6391.302607687904
255,200809,-92,57.67606,-167.75951,"LLA(lat=57.67606°, lon=-167.75951°, alt=0.0)","UTM(335444.3704799608, 6.395995502672588e6, 0.0)",335.4443704799608,6395.995502672588
256,200809,-93,57.34435,-167.7225,"LLA(lat=57.34435°, lon=-167.7225°, alt=0.0)","UTM(336170.1963601855, 6.358996446368001e6, 0.0)",336.1701963601855,6358.996446368002
257,200809,-94,57.01375,-167.7039,"LLA(lat=57.01375°, lon=-167.7039°, alt=0.0)","UTM(335829.19904448045, 6.322166795214341e6, 0.0)",335.82919904448045,6322.166795214341
258,200809,-95,57.00217,-168.28529,"LLA(lat=57.00217°, lon=-168.28529°, alt=0.0)","UTM(300481.6969937448, 6.322426975107154e6, 0.0)",300.48169699374483,6322.426975107154
259,200809,-96,57.00977,-168.9407,"LLA(lat=57.00977°, lon=-168.9407°, alt=0.0)","UTM(260750.39893600857, 6.325378810301509e6, 0.0)",260.7503989360086,6325.378810301509
260,200809,-97,56.99023,-169.5696,"LLA(lat=56.99023°, lon=-169.5696°, alt=0.0)","UTM(222453.4921337365, 6.325587447322305e6, 0.0)",222.4534921337365,6325.587447322306
261,200809,-98,57.15007,-169.3221,"LLA(lat=57.15007°, lon=-169.3221°, alt=0.0)","UTM(238601.47593191563, 6.3423801993800225e6, 0.0)",238.60147593191562,6342.3801993800225
262,200809,-99,57.32148,-169.60091,"LLA(lat=57.32148°, lon=-169.60091°, alt=0.0)","UTM(223043.21610291913, 6.362540300596436e6, 0.0)",223.04321610291913,6362.540300596435
263,200809,-100,57.15214,-169.9093,"LLA(lat=57.15214°, lon=-169.9093°, alt=0.0)","UTM(203138.24746733462, 6.3450166867878735e6, 0.0)",203.13824746733462,6345.016686787873
264,200809,-101,57.5061,-170.0144,"LLA(lat=57.5061°, lon=-170.0144°, alt=0.0)","UTM(199695.22748800553, 6.384819855420986e6, 0.0)",199.69522748800554,6384.819855420987
265,200809,-102,57.65987,-169.6523,"LLA(lat=57.65987°, lon=-169.6523°, alt=0.0)","UTM(222534.15248786146, 6.400369213983337e6, 0.0)",222.53415248786146,6400.369213983337
266,200809,-103,57.83044,-169.3822,"LLA(lat=57.83044°, lon=-169.3822°, alt=0.0)","UTM(239858.28062999662, 6.41826023698247e6, 0.0)",239.8582806299966,6418.260236982471
267,200809,-104,57.99201,-169.07001,"LLA(lat=57.99201°, lon=-169.07001°, alt=0.0)","UTM(259460.03754272143, 6.435069951856849e6, 0.0)",259.4600375427214,6435.069951856849
