specimen_id,species_code,event_id,organism_weight,fork_length
1237,21740,14,1.126,54.0
1238,21740,14,0.878,50.0
1239,21740,14,0.798,48.0
1240,21740,14,0.604,46.0
1241,21740,14,0.536,42.0
1242,21740,14,0.786,48.0
1243,21740,14,0.588,46.0
1244,21740,14,0.956,51.0
1245,21740,14,0.714,46.0
1246,21740,14,0.716,48.0
1247,21740,14,0.682,45.0
139,21740,4,1.328,55.0
140,21740,4,1.594,59.0
141,21740,4,1.728,57.0
142,21740,4,1.184,56.0
143,21740,4,1.334,57.0
144,21740,4,1.66,61.0
145,21740,4,1.106,52.0
146,21740,4,1.696,57.0
147,21740,4,1.886,62.0
148,21740,4,1.794,60.0
149,21740,4,1.776,60.0
150,21740,4,1.722,60.0
151,21740,4,1.64,61.0
152,21740,4,1.612,59.0
153,21740,4,1.416,59.0
154,21740,4,1.814,60.0
155,21740,4,1.476,61.0
156,21740,4,2.076,63.0
157,21740,4,0.962,53.0
158,21740,4,1.066,54.0
159,21740,4,1.224,55.0
160,21740,4,0.904,53.0
161,21740,4,1.026,54.0
162,21740,4,1.466,56.0
163,21740,4,1.904,59.0
164,21740,4,1.214,56.0
165,21740,4,1.59,60.0
166,21740,4,1.34,56.0
167,21740,4,1.23,53.0
168,21740,4,1.516,57.0
169,21740,4,1.414,56.0
170,21740,4,1.4,56.0
171,21740,4,1.546,59.0
172,21740,4,1.942,60.0
173,21740,4,1.89,62.0
174,21740,4,1.49,55.0
175,21740,4,1.448,56.0
176,21740,4,0.768,50.0
177,21740,4,1.198,55.0
178,21740,4,1.494,60.0
179,21740,4,1.23,56.0
180,21740,4,1.836,61.0
181,21740,4,1.022,52.0
182,21740,4,1.56,59.0
183,21740,4,1.414,58.0
184,21740,4,1.382,54.0
185,21740,4,1.974,64.0
186,21740,4,1.274,55.0
187,21740,4,1.474,57.0
188,21740,4,1.548,60.0
189,21740,4,1.794,64.0
190,21740,4,1.07,51.0
191,21740,4,1.62,57.0
192,21740,4,1.558,59.0
193,21740,4,1.468,60.0
194,21740,4,1.91,63.0
195,21740,4,0.998,55.0
196,21740,4,1.23,55.0
197,21740,4,1.84,62.0
198,21740,4,1.21,55.0
199,21740,4,1.466,57.0
200,21740,4,1.898,63.0
201,21740,4,1.488,56.0
202,21740,4,1.616,58.0
203,21740,4,1.706,57.0
204,21740,4,1.75,57.0
205,21740,4,0.924,53.0
206,21740,4,1.414,56.0
207,21740,4,1.882,61.0
208,21740,4,1.888,60.0
209,21740,4,1.124,53.0
210,21740,4,2.21,64.0
211,21740,4,1.604,58.0
212,21740,4,2.444,69.0
213,21740,4,1.65,60.0
214,21740,4,1.418,59.0
215,21740,4,1.716,60.0
216,21740,4,1.418,59.0
217,21740,4,1.768,58.0
218,21740,4,1.068,55.0
219,21740,4,1.856,61.0
220,21740,4,0.752,50.0
221,21740,4,1.326,55.0
222,21740,4,1.48,57.0
223,21740,4,1.8,59.0
224,21740,4,1.136,55.0
225,21740,4,1.258,55.0
226,21740,4,1.044,55.0
227,21740,4,2.026,63.0
228,21740,4,1.26,56.0
229,21740,4,1.928,63.0
230,21740,4,1.638,59.0
231,21740,4,1.43,57.0
232,21740,4,2.036,65.0
233,21740,4,1.406,55.0
234,21740,4,1.676,57.0
235,21740,4,1.44,57.0
236,21740,4,1.594,59.0
237,21740,4,1.488,58.0
238,21740,4,1.574,60.0
239,21740,4,1.502,58.0
240,21740,4,1.29,55.0
241,21740,4,1.322,54.0
242,21740,4,1.624,58.0
243,21740,4,1.338,56.0
244,21740,4,1.424,55.0
245,21740,4,1.108,55.0
246,21740,4,0.808,53.0
247,21740,4,1.086,56.0
248,21740,4,1.266,54.0
249,21740,4,1.476,56.0
250,21740,4,1.096,56.0
251,21740,4,1.528,56.0
252,21740,4,1.33,58.0
253,21740,4,1.096,53.0
254,21740,4,1.738,58.0
255,21740,4,1.288,60.0
256,21740,4,1.15,56.0
1544,21740,15,0.566,46.0
1545,21740,15,0.622,47.0
1546,21740,15,0.622,47.0
1547,21740,15,0.768,48.0
1653,21740,15,0.786,53.0
1654,21740,15,0.7,47.0
1655,21740,15,0.866,51.0
1656,21740,15,0.758,49.0
1657,21740,15,0.85,48.0
1658,21740,15,0.832,49.0
1659,21740,15,0.6,43.0
1660,21740,15,0.664,46.0
1661,21740,15,0.594,44.0
1662,21740,15,0.758,51.0
1663,21740,15,0.592,46.0
1664,21740,15,0.736,46.0
1665,21740,15,0.828,47.0
1666,21740,15,0.98,51.0
1667,21740,15,0.628,45.0
1668,21740,15,0.548,42.0
1669,21740,15,0.732,46.0
1670,21740,15,0.876,47.0
1671,21740,15,0.724,45.0
1672,21740,15,0.674,47.0
1673,21740,15,0.476,39.0
1674,21740,15,0.91,49.0
1675,21740,15,0.586,46.0
1676,21740,15,0.4,43.0
1677,21740,15,0.446,42.0
1678,21740,15,0.518,42.0
1679,21740,15,0.76,47.0
1680,21740,15,0.228,31.0
1681,21740,15,0.606,43.0
1682,21740,15,0.746,47.0
1683,21740,15,0.666,45.0
1684,21740,15,0.68,46.0
1685,21740,15,0.534,44.0
1686,21740,15,0.766,49.0
1751,21740,15,0.816,51.0
1752,21740,15,1.074,48.0
1753,21740,15,0.79,48.0
1754,21740,15,0.79,49.0
1755,21740,15,0.684,47.0
1756,21740,15,0.836,50.0
1757,21740,15,0.826,48.0
1758,21740,15,0.638,47.0
1759,21740,15,0.804,48.0
1760,21740,15,0.742,49.0
1761,21740,15,0.652,48.0
1762,21740,15,0.626,44.0
1763,21740,15,0.578,44.0
1764,21740,15,0.67,45.0
1765,21740,15,0.628,47.0
1766,21740,15,0.254,33.0
1767,21740,15,0.686,48.0
1768,21740,15,0.656,45.0
1769,21740,15,0.752,50.0
1770,21740,15,0.984,51.0
1771,21740,15,0.988,50.0
1772,21740,15,0.712,49.0
1773,21740,15,0.71,47.0
1774,21740,15,0.958,53.0
618,21740,9,0.786,49.0
619,21740,9,1.146,54.0
620,21740,9,1.232,56.0
621,21740,9,0.99,52.0
622,21740,9,1.2,53.0
623,21740,9,0.804,49.0
624,21740,9,1.31,56.0
625,21740,9,0.974,50.0
626,21740,9,1.07,50.0
627,21740,9,1.388,57.0
628,21740,9,0.782,49.0
629,21740,9,1.016,55.0
630,21740,9,0.918,50.0
631,21740,9,0.556,43.0
632,21740,9,1.086,52.0
638,21740,9,1.118,54.0
639,21740,9,1.178,55.0
640,21740,9,0.84,51.0
641,21740,9,0.632,46.0
642,21740,9,0.984,53.0
643,21740,9,1.362,58.0
644,21740,9,1.074,53.0
645,21740,9,1.13,51.0
1775,21740,15,0.618,46.0
1776,21740,15,0.846,50.0
646,21740,9,1.034,51.0
647,21740,9,0.904,51.0
648,21740,9,1.252,54.0
649,21740,9,0.758,48.0
650,21740,9,1.12,52.0
651,21740,9,0.786,45.0
652,21740,9,1.014,50.0
653,21740,9,1.184,52.0
654,21740,9,1.32,62.0
655,21740,9,1.534,58.0
656,21740,9,1.168,54.0
657,21740,9,1.038,52.0
658,21740,9,1.066,53.0
659,21740,9,1.096,54.0
660,21740,9,1.354,55.0
661,21740,9,0.698,50.0
662,21740,9,0.618,48.0
663,21740,9,1.192,54.0
1892,21740,19,0.746,48.0
1893,21740,19,0.912,50.0
1894,21740,19,0.954,53.0
1895,21740,19,0.976,52.0
1896,21740,19,0.19,31.0
1897,21740,19,1.512,63.0
1898,21740,19,1.188,58.0
1899,21740,19,0.77,49.0
1900,21740,19,0.932,50.0
1901,21740,19,0.562,44.0
1902,21740,19,1.64,58.0
1903,21740,19,1.582,54.0
1904,21740,19,0.962,51.0
1905,21740,19,1.21,55.0
1906,21740,19,1.134,54.0
1907,21740,19,1.304,57.0
1908,21740,19,1.414,56.0
1909,21740,19,0.872,50.0
1910,21740,19,0.988,51.0
1911,21740,19,1.38,60.0
1912,21740,19,1.392,58.0
1913,21740,19,1.652,59.0
1914,21740,19,0.966,55.0
1915,21740,19,0.552,48.0
1916,21740,19,0.712,49.0
1917,21740,19,0.404,40.0
1918,21740,19,1.114,58.0
1919,21740,19,0.844,49.0
1920,21740,19,0.682,48.0
1921,21740,19,1.03,53.0
1922,21740,19,0.826,51.0
1923,21740,19,0.596,48.0
1924,21740,19,0.976,54.0
1925,21740,19,0.974,53.0
1926,21740,19,0.65,45.0
1967,21740,19,0.932,54.0
1968,21740,19,0.71,48.0
1969,21740,19,0.984,54.0
1970,21740,19,0.65,46.0
1971,21740,19,0.672,53.0
1972,21740,19,0.74,48.0
869,21740,10,0.854,48.0
870,21740,10,0.926,48.0
871,21740,10,1.422,55.0
872,21740,10,0.706,45.0
873,21740,10,1.012,53.0
874,21740,10,0.554,43.0
875,21740,10,1.096,50.0
2020,21740,19,1.008,51.0
2021,21740,19,1.19,56.0
2022,21740,19,1.686,64.0
2023,21740,19,1.268,58.0
2024,21740,19,1.078,53.0
2025,21740,19,0.878,50.0
926,21740,10,0.7,47.0
927,21740,10,1.002,52.0
928,21740,10,0.724,46.0
2117,21740,20,0.86,54.0
2118,21740,20,1.118,52.0
2119,21740,20,0.668,50.0
2120,21740,20,1.224,57.0
2121,21740,20,1.09,57.0
2122,21740,20,0.856,51.0
2123,21740,20,0.692,49.0
2124,21740,20,1.074,55.0
2125,21740,20,1.248,59.0
2126,21740,20,0.748,49.0
2127,21740,20,1.034,56.0
2128,21740,20,0.998,56.0
2129,21740,20,0.66,48.0
991,21740,10,0.564,49.0
992,21740,10,0.886,49.0
993,21740,10,0.548,41.0
994,21740,10,1.042,50.0
995,21740,10,1.13,54.0
996,21740,10,0.664,45.0
997,21740,10,0.71,45.0
998,21740,10,0.844,48.0
999,21740,10,0.854,50.0
1000,21740,10,0.586,42.0
1001,21740,10,0.848,48.0
1002,21740,10,0.938,52.0
1003,21740,10,1.09,56.0
1004,21740,10,1.036,52.0
1005,21740,10,1.028,55.0
1006,21740,10,0.72,47.0
1007,21740,10,0.724,49.0
1008,21740,10,0.894,53.0
1009,21740,10,0.922,50.0
1010,21740,10,1.512,58.0
1011,21740,10,0.706,45.0
1012,21740,10,0.792,49.0
1013,21740,10,0.652,46.0
1014,21740,10,0.732,46.0
1015,21740,10,0.666,44.0
1016,21740,10,1.302,58.0
2130,21740,20,1.408,65.0
2131,21740,20,0.948,52.0
2132,21740,20,1.438,59.0
2133,21740,20,0.39,41.0
2143,21740,20,1.316,57.0
2144,21740,20,1.188,58.0
2145,21740,20,0.614,49.0
2146,21740,20,1.044,53.0
2147,21740,20,1.058,57.0
2148,21740,20,0.638,48.0
2149,21740,20,0.558,47.0
2150,21740,20,0.738,49.0
2151,21740,20,0.874,50.0
2152,21740,20,1.272,56.0
2153,21740,20,0.648,50.0
2154,21740,20,0.72,48.0
2155,21740,20,1.082,54.0
2156,21740,20,1.144,56.0
2157,21740,20,1.052,55.0
2158,21740,20,0.884,54.0
2159,21740,20,0.89,56.0
2160,21740,20,0.982,53.0
2161,21740,20,0.894,52.0
2162,21740,20,1.184,59.0
2163,21740,20,0.864,52.0
2164,21740,20,1.348,63.0
1017,21740,10,0.888,48.0
1018,21740,10,0.912,48.0
1020,21740,10,0.844,48.0
14511,21740,90,0.732,47.0
14512,21740,90,0.582,42.0
14513,21740,90,0.5,42.0
14514,21740,90,0.41,37.0
14515,21740,90,0.674,48.0
14516,21740,90,0.52,40.0
11116,21740,68,0.798,51.0
11117,21740,68,0.83,50.0
11118,21740,68,0.636,45.0
11119,21740,68,0.588,46.0
11120,21740,68,0.72,48.0
11121,21740,68,0.806,50.0
11122,21740,68,0.732,48.0
11123,21740,68,0.706,48.0
11124,21740,68,0.76,49.0
11125,21740,68,1.006,54.0
11126,21740,68,1.054,52.0
11127,21740,68,0.722,47.0
11128,21740,68,0.752,49.0
12311,21740,72,0.776,52.0
12312,21740,72,0.74,49.0
12313,21740,72,0.59,43.0
12314,21740,72,0.42,40.0
12315,21740,72,0.51,43.0
12316,21740,72,0.706,46.0
12317,21740,72,0.652,46.0
12318,21740,72,0.626,45.0
12319,21740,72,0.722,47.0
12320,21740,72,0.676,47.0
12321,21740,72,0.602,45.0
12322,21740,72,0.65,46.0
12323,21740,72,0.546,43.0
12324,21740,72,0.788,48.0
12325,21740,72,0.582,48.0
12326,21740,72,0.592,43.0
12327,21740,72,0.654,46.0
12328,21740,72,0.496,41.0
11179,21740,68,0.536,43.0
11180,21740,68,0.846,51.0
11181,21740,68,0.652,47.0
11182,21740,68,0.928,53.0
11183,21740,68,0.664,47.0
11184,21740,68,0.742,46.0
11185,21740,68,0.766,50.0
11186,21740,68,0.672,46.0
11187,21740,68,0.706,49.0
11188,21740,68,0.676,46.0
11189,21740,68,0.778,48.0
11190,21740,68,0.728,49.0
11191,21740,68,0.516,44.0
11192,21740,68,0.914,49.0
11193,21740,68,0.84,50.0
11194,21740,68,0.452,44.0
11195,21740,68,0.674,47.0
11196,21740,68,0.54,45.0
11197,21740,68,0.544,46.0
11198,21740,68,0.734,48.0
12376,21740,72,0.612,45.0
12377,21740,72,0.778,49.0
12378,21740,72,0.596,44.0
12379,21740,72,0.848,50.0
12380,21740,72,0.584,44.0
12381,21740,72,0.378,38.0
12382,21740,72,0.656,45.0
12383,21740,72,0.552,48.0
12384,21740,72,0.51,42.0
12385,21740,72,0.46,39.0
12386,21740,72,0.422,42.0
12387,21740,72,0.594,45.0
12388,21740,72,0.508,42.0
12389,21740,72,0.58,43.0
12390,21740,72,0.374,37.0
12391,21740,72,0.564,42.0
12392,21740,72,0.842,49.0
12393,21740,72,0.312,34.0
12394,21740,72,0.718,46.0
12395,21740,72,0.39,37.0
11269,21740,69,0.596,43.0
11270,21740,69,0.772,50.0
11271,21740,69,0.676,47.0
11272,21740,69,0.552,44.0
11273,21740,69,0.772,51.0
11274,21740,69,0.568,44.0
11275,21740,69,0.744,48.0
11276,21740,69,0.528,42.0
11277,21740,69,0.658,45.0
11278,21740,69,0.626,46.0
11279,21740,69,0.676,48.0
11280,21740,69,0.64,46.0
11281,21740,69,0.684,47.0
11282,21740,69,0.642,47.0
11283,21740,69,0.634,44.0
11284,21740,69,0.62,45.0
11285,21740,69,0.734,48.0
11286,21740,69,0.724,50.0
11287,21740,69,0.682,46.0
11288,21740,69,0.51,41.0
12396,21740,72,0.75,48.0
12419,21740,72,0.36,39.0
12420,21740,72,0.468,41.0
12421,21740,72,0.44,40.0
12422,21740,72,0.516,43.0
14860,21740,91,0.264,34.0
14861,21740,91,0.502,42.0
14862,21740,91,0.698,48.0
11289,21740,69,0.572,44.0
11290,21740,69,0.628,44.0
11291,21740,69,0.668,47.0
11292,21740,69,0.652,46.0
11293,21740,69,0.556,43.0
11294,21740,69,0.912,52.0
11295,21740,69,0.586,44.0
11296,21740,69,0.624,44.0
11297,21740,69,0.542,44.0
11298,21740,69,0.548,43.0
11299,21740,69,0.632,44.0
11300,21740,69,0.652,47.0
11301,21740,69,0.526,44.0
11302,21740,69,0.67,46.0
11303,21740,69,0.534,43.0
11304,21740,69,0.02,15.0
11305,21740,69,0.024,16.0
11306,21740,69,0.02,15.0
11307,21740,69,0.016,14.0
11308,21740,69,0.016,14.0
11309,21740,69,0.02,15.0
11310,21740,69,0.022,16.0
11311,21740,69,0.012,13.0
11312,21740,69,0.018,14.0
11313,21740,69,0.014,13.0
14863,21740,91,0.684,47.0
14864,21740,91,0.384,37.0
14865,21740,91,0.462,39.0
14866,21740,91,0.372,38.0
14867,21740,91,0.106,24.0
14868,21740,91,0.092,23.0
14869,21740,91,0.604,46.0
14870,21740,91,0.35,36.0
14871,21740,91,0.752,47.0
14872,21740,91,0.472,41.0
14873,21740,91,0.09,23.0
14874,21740,91,0.328,36.0
14875,21740,91,0.3,35.0
15276,21740,92,0.59,43.0
15277,21740,92,0.808,50.0
15278,21740,92,0.674,45.0
15279,21740,92,0.718,48.0
15280,21740,92,0.568,44.0
15281,21740,92,0.646,46.0
15282,21740,92,0.4,37.0
15283,21740,92,0.734,46.0
15284,21740,92,0.728,47.0
15285,21740,92,0.71,47.0
15286,21740,92,0.658,46.0
15287,21740,92,0.448,38.0
15288,21740,92,0.574,43.0
15289,21740,92,0.606,45.0
15290,21740,92,0.602,46.0
15291,21740,92,0.738,46.0
15292,21740,92,0.612,44.0
15293,21740,92,0.648,45.0
15294,21740,92,0.834,48.0
12778,21740,73,0.05,20.0
12779,21740,73,0.026,15.0
12780,21740,73,0.016,14.0
12781,21740,73,0.024,15.0
12782,21740,73,0.022,17.0
12783,21740,73,0.022,15.0
12784,21740,73,0.022,15.0
12785,21740,73,0.036,18.0
12786,21740,73,0.036,17.0
12787,21740,73,0.014,13.0
12788,21740,73,0.022,15.0
12789,21740,73,0.026,16.0
12790,21740,73,0.022,15.0
12791,21740,73,0.024,16.0
12792,21740,73,0.02,16.0
12793,21740,73,0.022,16.0
12794,21740,73,0.022,17.0
12795,21740,73,0.022,15.0
12796,21740,73,0.016,14.0
12797,21740,73,0.016,14.0
12798,21740,73,0.024,15.0
12799,21740,73,0.022,15.0
12800,21740,73,0.02,14.0
12801,21740,73,0.024,15.0
12802,21740,73,0.026,16.0
12803,21740,73,0.018,14.0
12804,21740,73,0.012,12.0
12805,21740,73,0.014,13.0
12806,21740,73,0.02,14.0
12807,21740,73,0.014,13.0
12808,21740,73,0.016,14.0
12809,21740,73,0.024,16.0
12810,21740,73,0.028,16.0
15080,21740,91,0.1,24.0
15081,21740,91,0.168,28.0
15082,21740,91,0.098,23.0
15083,21740,91,0.32,36.0
15084,21740,91,0.168,30.0
15085,21740,91,0.368,37.0
15086,21740,91,0.438,40.0
15087,21740,91,0.618,46.0
15088,21740,91,0.668,46.0
12811,21740,73,0.026,16.0
12812,21740,73,0.026,16.0
12813,21740,73,0.02,15.0
12814,21740,73,0.016,14.0
12815,21740,73,0.016,14.0
12816,21740,73,0.02,15.0
12817,21740,73,0.018,14.0
12818,21740,73,0.018,14.0
12819,21740,73,0.014,13.0
12820,21740,73,0.018,14.0
12821,21740,73,0.016,14.0
12822,21740,73,0.014,13.0
12823,21740,73,0.016,13.0
12824,21740,73,0.04,18.0
12825,21740,73,0.026,15.0
12826,21740,73,0.016,14.0
12827,21740,73,0.014,12.0
12828,21740,73,0.016,14.0
12829,21740,73,0.016,14.0
12830,21740,73,0.016,14.0
12831,21740,73,0.028,16.0
12832,21740,73,0.026,16.0
12833,21740,73,0.026,16.0
12834,21740,73,0.01,12.0
14089,21740,89,0.306,38.0
14090,21740,89,0.304,36.0
14091,21740,89,0.496,43.0
14092,21740,89,0.738,46.0
14093,21740,89,0.496,42.0
14094,21740,89,0.796,48.0
15295,21740,92,0.778,47.0
15296,21740,92,0.716,48.0
15297,21740,92,0.488,43.0
15298,21740,92,0.706,46.0
15299,21740,92,0.806,49.0
15300,21740,92,0.77,49.0
15301,21740,92,0.716,46.0
15302,21740,92,0.52,43.0
15303,21740,92,0.548,43.0
15304,21740,92,0.582,44.0
15305,21740,92,0.724,47.0
15306,21740,92,0.7,45.0
15307,21740,92,0.554,42.0
15308,21740,92,0.632,46.0
15309,21740,92,0.846,52.0
15310,21740,92,0.652,46.0
15311,21740,92,0.684,46.0
15312,21740,92,0.564,44.0
15313,21740,92,0.612,46.0
15314,21740,92,0.532,42.0
15315,21740,92,0.736,47.0
15316,21740,92,0.51,43.0
15317,21740,92,0.746,48.0
15318,21740,92,0.84,51.0
15319,21740,92,0.622,44.0
15320,21740,92,0.8,50.0
15321,21740,92,0.744,48.0
15322,21740,92,0.478,41.0
15323,21740,92,0.476,41.0
15324,21740,92,0.608,43.0
15325,21740,92,0.738,46.0
15326,21740,92,0.556,45.0
15327,21740,92,0.544,44.0
15328,21740,92,0.818,50.0
15329,21740,92,0.672,45.0
15330,21740,92,0.646,46.0
15331,21740,92,0.604,44.0
15332,21740,92,0.502,42.0
11713,21740,69,0.638,45.0
11715,21740,69,0.524,46.0
11716,21740,69,0.666,45.0
11717,21740,69,0.49,42.0
14095,21740,89,0.602,44.0
14096,21740,89,0.488,42.0
14097,21740,89,0.66,45.0
14098,21740,89,0.568,43.0
14099,21740,89,0.622,45.0
14100,21740,89,0.496,42.0
14101,21740,89,0.482,42.0
14102,21740,89,0.53,44.0
14103,21740,89,0.606,44.0
14104,21740,89,0.568,43.0
14105,21740,89,0.528,42.0
14106,21740,89,0.618,43.0
14107,21740,89,0.688,47.0
14108,21740,89,0.258,33.0
14109,21740,89,0.068,21.0
14110,21740,89,0.582,44.0
14111,21740,89,0.436,40.0
14112,21740,89,0.49,42.0
14113,21740,89,0.542,41.0
14114,21740,89,0.582,44.0
14115,21740,89,0.476,42.0
14147,21740,89,0.496,41.0
14148,21740,89,0.782,49.0
15066,21740,91,0.25,32.0
15067,21740,91,0.716,47.0
15068,21740,91,0.472,41.0
15069,21740,91,0.432,39.0
15070,21740,91,0.66,48.0
15071,21740,91,0.42,38.0
15072,21740,91,0.47,40.0
15073,21740,91,0.464,40.0
15074,21740,91,0.72,47.0
15075,21740,91,0.468,42.0
15076,21740,91,0.308,35.0
15077,21740,91,0.534,43.0
15078,21740,91,0.638,45.0
15079,21740,91,0.322,36.0
12992,21740,73,0.494,42.0
12993,21740,73,0.796,50.0
12994,21740,73,0.726,48.0
12995,21740,73,0.822,50.0
12996,21740,73,0.254,33.0
12997,21740,73,0.494,40.0
12998,21740,73,0.854,48.0
12999,21740,73,0.654,45.0
13000,21740,73,0.692,48.0
13001,21740,73,0.58,44.0
13002,21740,73,0.472,41.0
13003,21740,73,0.698,48.0
13004,21740,73,0.796,49.0
13005,21740,73,0.676,46.0
13006,21740,73,0.53,41.0
13007,21740,73,0.484,40.0
13008,21740,73,0.604,47.0
13009,21740,73,0.694,48.0
13010,21740,73,0.436,39.0
13011,21740,73,0.852,50.0
13012,21740,73,0.474,41.0
13013,21740,73,0.464,40.0
13014,21740,73,0.362,36.0
14149,21740,89,0.524,43.0
14150,21740,89,0.948,52.0
14151,21740,89,0.23,32.0
14152,21740,89,0.658,44.0
14153,21740,89,0.568,45.0
14154,21740,89,0.604,45.0
14155,21740,89,0.486,41.0
14156,21740,89,0.61,45.0
14157,21740,89,0.372,39.0
14158,21740,89,0.7,47.0
14159,21740,89,0.582,43.0
14160,21740,89,0.208,31.0
14161,21740,89,0.452,40.0
14162,21740,89,0.534,43.0
14163,21740,89,0.548,41.0
14164,21740,89,0.684,46.0
14165,21740,89,0.71,47.0
14166,21740,89,0.834,52.0
14167,21740,89,0.532,44.0
14168,21740,89,0.422,38.0
14169,21740,89,0.134,27.0
14170,21740,89,0.574,42.0
14171,21740,89,0.77,50.0
14172,21740,89,0.702,46.0
14173,21740,89,0.632,44.0
14174,21740,89,0.588,44.0
14175,21740,89,0.586,46.0
14176,21740,89,0.754,47.0
14177,21740,89,0.82,48.0
14178,21740,89,0.668,49.0
14179,21740,89,0.5,42.0
14180,21740,89,0.436,39.0
14181,21740,89,0.858,49.0
14182,21740,89,0.782,49.0
14183,21740,89,0.692,48.0
14184,21740,89,0.686,49.0
14185,21740,89,0.578,44.0
14186,21740,89,0.476,41.0
14187,21740,89,0.318,36.0
14188,21740,89,0.304,34.0
13015,21740,73,1.046,51.0
13016,21740,73,0.676,45.0
13017,21740,73,0.474,40.0
13018,21740,73,0.898,51.0
13019,21740,73,0.332,36.0
13020,21740,73,0.412,39.0
13021,21740,73,0.72,48.0
13022,21740,73,0.458,41.0
13023,21740,73,0.498,41.0
13024,21740,73,0.594,43.0
13025,21740,73,0.516,41.0
13026,21740,73,0.488,41.0
13027,21740,73,0.6,45.0
13028,21740,73,0.508,41.0
13029,21740,73,0.812,48.0
13030,21740,73,0.734,46.0
13031,21740,73,0.708,47.0
13032,21740,73,0.586,44.0
13033,21740,73,0.628,45.0
13034,21740,73,0.888,52.0
13035,21740,73,0.496,41.0
13036,21740,73,0.824,49.0
13037,21740,73,0.094,23.0
13038,21740,73,0.124,26.0
13039,21740,73,0.062,21.0
13040,21740,73,0.158,28.0
13041,21740,73,0.094,23.0
13042,21740,73,0.088,22.0
13043,21740,73,0.096,23.0
13044,21740,73,0.128,25.0
13045,21740,73,0.082,23.0
13046,21740,73,0.062,21.0
13047,21740,73,0.068,21.0
13048,21740,73,0.07,21.0
13049,21740,73,0.074,22.0
14189,21740,89,0.596,45.0
14190,21740,89,0.448,42.0
14203,21740,89,0.802,51.0
14204,21740,89,0.92,49.0
14205,21740,89,0.684,49.0
14206,21740,89,0.772,51.0
14207,21740,89,0.556,45.0
14208,21740,89,0.772,48.0
14209,21740,89,0.94,52.0
14210,21740,89,0.406,38.0
14211,21740,89,0.454,41.0
14212,21740,89,0.638,45.0
14213,21740,89,0.804,50.0
14214,21740,89,0.632,46.0
14215,21740,89,0.7,46.0
14216,21740,89,0.422,39.0
14217,21740,89,0.314,34.0
14218,21740,89,0.676,46.0
12025,21740,71,0.658,49.0
12026,21740,71,0.652,44.0
12027,21740,71,0.664,47.0
12028,21740,71,0.82,50.0
12029,21740,71,0.57,46.0
12030,21740,71,0.698,47.0
12031,21740,71,0.922,52.0
12032,21740,71,0.572,45.0
12033,21740,71,0.828,51.0
12034,21740,71,0.812,49.0
12035,21740,71,0.688,47.0
12036,21740,71,0.518,42.0
13050,21740,73,0.07,21.0
13051,21740,73,0.088,23.0
13052,21740,73,0.098,23.0
13053,21740,73,0.072,21.0
13054,21740,73,0.114,25.0
13055,21740,73,0.082,21.0
13056,21740,73,0.136,27.0
13057,21740,73,0.072,21.0
13058,21740,73,0.082,22.0
13059,21740,73,0.112,25.0
13060,21740,73,0.126,26.0
13061,21740,73,0.104,25.0
13062,21740,73,0.112,25.0
13063,21740,73,0.082,22.0
13064,21740,73,0.086,23.0
13065,21740,73,0.108,24.0
13066,21740,73,0.06,21.0
13067,21740,73,0.072,21.0
13068,21740,73,0.07,21.0
13069,21740,73,0.058,20.0
13070,21740,74,0.484,40.0
13071,21740,74,0.63,45.0
13072,21740,74,0.688,46.0
13073,21740,74,0.718,46.0
13074,21740,74,0.68,47.0
13075,21740,74,0.652,47.0
13076,21740,74,0.02,15.0
13077,21740,74,0.014,13.0
13078,21740,74,0.022,15.0
13079,21740,74,0.028,16.0
13080,21740,74,0.02,14.0
13081,21740,74,0.01,12.0
13082,21740,74,0.016,14.0
14319,21740,89,0.46,42.0
14320,21740,89,0.468,43.0
14321,21740,89,0.388,37.0
14322,21740,89,0.472,41.0
14323,21740,89,0.51,43.0
13083,21740,74,0.03,16.0
13084,21740,74,0.02,14.0
13085,21740,74,0.012,12.0
13086,21740,74,0.078,23.0
13157,21740,74,0.688,46.0
13158,21740,74,1.184,56.0
13159,21740,74,0.568,43.0
14324,21740,89,0.608,44.0
14325,21740,89,0.786,48.0
14326,21740,89,0.652,46.0
14327,21740,89,0.43,39.0
14328,21740,89,0.552,44.0
14329,21740,89,0.816,49.0
14330,21740,89,0.468,41.0
14331,21740,89,0.614,45.0
14332,21740,89,0.568,43.0
14333,21740,89,0.324,34.0
14334,21740,89,0.746,46.0
14335,21740,89,0.924,49.0
14336,21740,89,0.484,39.0
14337,21740,89,0.554,44.0
14338,21740,89,0.746,48.0
12187,21740,71,0.638,45.0
12188,21740,71,0.564,45.0
12189,21740,71,0.644,46.0
12190,21740,71,0.65,46.0
12191,21740,71,0.616,47.0
12192,21740,71,0.682,46.0
12193,21740,71,0.694,48.0
12194,21740,71,0.516,41.0
12195,21740,71,0.62,47.0
12196,21740,71,0.66,47.0
12197,21740,71,0.608,45.0
12198,21740,71,0.686,50.0
12199,21740,71,0.552,45.0
12200,21740,71,0.61,45.0
12201,21740,71,0.684,48.0
12202,21740,71,0.646,45.0
12203,21740,71,0.868,51.0
12204,21740,71,0.558,43.0
12205,21740,71,0.406,39.0
12206,21740,71,0.652,45.0
12207,21740,71,0.528,44.0
12208,21740,71,0.526,42.0
12209,21740,71,0.54,43.0
12210,21740,71,0.552,44.0
