survey,haul_id,latitude,longitude,lla,utm,x,y
202207,GAP-162-151,59.65921,-172.56289,"LLA(lat=59.65921000°, lon=-172.562890000°, alt=0.0)","UTM(74436.790448883315548, 6637752.2897868780, 0.0)",74.43679044888331,6637.7522897868785
202207,GAP-162-152,60.00477,-173.32557,"LLA(lat=60.00477000°, lon=-173.325570000°, alt=0.0)","UTM(36506.728014138701838, 6681184.3220224809, 0.0)",36.5067280141387,6681.184322022481
202207,GAP-162-153,60.12231,-173.76777,"LLA(lat=60.12231000°, lon=-173.767770000°, alt=0.0)","UTM(13723.026527976675425, 6697388.8372097621, 0.0)",13.723026527976675,6697.388837209762
202207,GAP-162-155,60.30844,-173.37383,"LLA(lat=60.30844000°, lon=-173.373830000°, alt=0.0)","UTM(38124.382758368505165, 6715160.6932373447, 0.0)",38.124382758368505,6715.160693237345
202207,GAP-162-156,60.18422,-173.0335,"LLA(lat=60.18422000°, lon=-173.033500000°, alt=0.0)","UTM(55144.634260053106118, 6699052.7212305889, 0.0)",55.14463426005311,6699.052721230589
202207,GAP-162-157,59.83888,-172.9151,"LLA(lat=59.83888000°, lon=-172.915100000°, alt=0.0)","UTM(57070.576662356848828, 6659983.5893235588, 0.0)",57.07057666235685,6659.983589323559
202207,GAP-162-158,59.67913,-173.2435,"LLA(lat=59.67913000°, lon=-173.243500000°, alt=0.0)","UTM(36540.259677897091024, 6644532.6134002926, 0.0)",36.54025967789709,6644.532613400293
202207,GAP-162-159,59.51127,-172.90135,"LLA(lat=59.51127000°, lon=-172.901350000°, alt=0.0)","UTM(53487.502592414210085, 6623579.3945324654, 0.0)",53.48750259241421,6623.579394532466
202207,GAP-162-160,59.33786,-173.1448,"LLA(lat=59.33786000°, lon=-173.144800000°, alt=0.0)","UTM(37406.927770091861021, 6606029.3264241191, 0.0)",37.40692777009186,6606.029326424119
202207,GAP-162-161,59.00805,-173.08657,"LLA(lat=59.00805000°, lon=-173.086570000°, alt=0.0)","UTM(36243.976591257494874, 6569074.5278991349, 0.0)",36.24397659125749,6569.074527899135
202207,GAP-162-162,58.34621,-172.31207,"LLA(lat=58.34621000°, lon=-172.312070000°, alt=0.0)","UTM(72492.768668760021683, 6490525.8960039448, 0.0)",72.49276866876002,6490.525896003945
202207,GAP-162-163,58.01367,-172.25261,"LLA(lat=58.01367000°, lon=-172.252610000°, alt=0.0)","UTM(71971.415346212801524, 6453257.5178404814, 0.0)",71.97141534621281,6453.257517840481
202207,GAP-162-164,57.99351,-172.85982,"LLA(lat=57.99351000°, lon=-172.859820000°, alt=0.0)","UTM(35969.770958384615369, 6455043.5785735454, 0.0)",35.969770958384615,6455.043578573545
202207,GAP-162-165,58.32481,-172.91798,"LLA(lat=58.32481000°, lon=-172.917980000°, alt=0.0)","UTM(36885.293465086491778, 6492173.9866374433, 0.0)",36.88529346508649,6492.173986637444
202207,GAP-162-166,58.67509,-173.63922,"LLA(lat=58.67509000°, lon=-173.639220000°, alt=0.0)","UTM(-133.983982093224768, 6536178.0190179776, 0.0)",-0.13398398209322476,6536.178019017978
202207,GAP-162-167,58.66816,-173.04163,"LLA(lat=58.66816000°, lon=-173.041630000°, alt=0.0)","UTM(34258.809916722704656, 6531091.0731496885, 0.0)",34.258809916722704,6531.091073149689
202207,GAP-162-168,57.64959,-173.37171,"LLA(lat=57.64959000°, lon=-173.371710000°, alt=0.0)","UTM(1094.260801585158333, 6420576.9877849063, 0.0)",1.0942608015851583,6420.576987784906
202207,GAP-162-169,57.98843,-173.49117,"LLA(lat=57.98843000°, lon=-173.491170000°, alt=0.0)","UTM(-1258.682996108545922, 6459007.5725833792, 0.0)",-1.258682996108546,6459.007572583379
202207,GAP-162-170,58.31606,-173.56621,"LLA(lat=58.31606000°, lon=-173.566210000°, alt=0.0)","UTM(-1029.801679119002074, 6495863.4414764009, 0.0)",-1.0298016791190021,6495.863441476401
202207,GAP-162-171,58.33365,-174.29953,"LLA(lat=58.33365000°, lon=-174.299530000°, alt=0.0)","UTM(-43485.072749778279103, 6503525.2603726145, 0.0)",-43.485072749778276,6503.525260372615
202207,GAP-162-172,58.66414,-174.26829,"LLA(lat=58.66414000°, lon=-174.268290000°, alt=0.0)","UTM(-36577.375090499874204, 6539848.4893810665, 0.0)",-36.57737509049987,6539.848489381066
202207,GAP-162-173,58.70038,-174.87287,"LLA(lat=58.70038000°, lon=-174.872870000°, alt=0.0)","UTM(-70826.225019276957028, 6548873.9732062472, 0.0)",-70.82622501927696,6548.873973206247
202207,GAP-162-174,58.67212,-175.5124,"LLA(lat=58.67212000°, lon=-175.512400000°, alt=0.0)","UTM(-108108.507577882148325, 6551403.7922267802, 0.0)",-108.10850757788215,6551.40379222678
202207,GAP-162-175,58.66951,-176.19926,"LLA(lat=58.66951000°, lon=-176.199260000°, alt=0.0)","UTM(-147659.494761873618700, 6557586.8522910085, 0.0)",-147.65949476187362,6557.586852291009
202207,GAP-162-176,58.67027,-176.83144,"LLA(lat=58.67027000°, lon=-176.831440000°, alt=0.0)","UTM(-183965.641116371029057, 6563991.5279534943, 0.0)",-183.96564111637102,6563.991527953494
202207,GAP-162-177,58.99494,-176.93044,"LLA(lat=58.99494000°, lon=-176.930440000°, alt=0.0)","UTM(-183181.032837448292412, 6600793.2944072261, 0.0)",-183.1810328374483,6600.793294407226
202207,GAP-162-178,59.0035,-177.54533,"LLA(lat=59.00350000°, lon=-177.545330000°, alt=0.0)","UTM(-217947.329799715895206, 6608232.4741844805, 0.0)",-217.9473297997159,6608.23247418448
202207,GAP-162-179,59.32891,-177.06936,"LLA(lat=59.32891000°, lon=-177.069360000°, alt=0.0)","UTM(-184325.307109006447718, 6639021.9751050258, 0.0)",-184.32530710900645,6639.021975105025
202207,GAP-162-180,59.66808,-176.52367,"LLA(lat=59.66808000°, lon=-176.523670000°, alt=0.0)","UTM(-147026.196652907296084, 6670894.8060881505, 0.0)",-147.0261966529073,6670.89480608815
202207,GAP-162-181,59.66069,-177.13034,"LLA(lat=59.66069000°, lon=-177.130340000°, alt=0.0)","UTM(-180991.088850096915849, 6676192.6682410454, 0.0)",-180.99108885009693,6676.192668241046
202207,GAP-162-182,60.00203,-177.21195,"LLA(lat=60.00203000°, lon=-177.211950000°, alt=0.0)","UTM(-178506.478224151534960, 6714617.1034816084, 0.0)",-178.50647822415152,6714.617103481609
202207,GAP-162-183,60.00594,-177.88346,"LLA(lat=60.00594000°, lon=-177.883460000°, alt=0.0)","UTM(-215416.431988171418197, 6722178.0652386528, 0.0)",-215.4164319881714,6722.178065238652
202207,GAP-162-184,60.66101,-178.18886,"LLA(lat=60.66101000°, lon=-178.188860000°, alt=0.0)","UTM(-217571.467484858352691, 6797499.4652435714, 0.0)",-217.57146748485835,6797.499465243572
202207,GAP-162-185,60.66418,-177.51617,"LLA(lat=60.66418000°, lon=-177.516170000°, alt=0.0)","UTM(-181224.019069302827120, 6790632.0272706309, 0.0)",-181.22401906930284,6790.632027270631
202207,GAP-162-186,60.34954,-177.37788,"LLA(lat=60.34954000°, lon=-177.377880000°, alt=0.0)","UTM(-180372.254344667890109, 6754581.1451600045, 0.0)",-180.37225434466788,6754.581145160005
202207,GAP-162-187,60.33132,-176.71809,"LLA(lat=60.33132000°, lon=-176.718090000°, alt=0.0)","UTM(-144739.490042697638273, 6745897.3109234376, 0.0)",-144.73949004269764,6745.8973109234375
202207,GAP-162-188,60.66039,-176.80346,"LLA(lat=60.66039000°, lon=-176.803460000°, alt=0.0)","UTM(-142810.184947315254249, 6782984.4468776109, 0.0)",-142.81018494731526,6782.984446877611
202207,GAP-162-189,60.99524,-177.62141,"LLA(lat=60.99524000°, lon=-177.621410000°, alt=0.0)","UTM(-179786.456052704248577, 6828131.8732784092, 0.0)",-179.78645605270424,6828.131873278409
202207,GAP-162-190,60.99589,-176.96967,"LLA(lat=60.99589000°, lon=-176.969670000°, alt=0.0)","UTM(-144955.313355364371091, 6821566.3671985734, 0.0)",-144.95531335536438,6821.566367198573
202207,GAP-162-191,61.33063,-176.96472,"LLA(lat=61.33063000°, lon=-176.964720000°, alt=0.0)","UTM(-137850.982510417234153, 6858361.6753144711, 0.0)",-137.85098251041723,6858.3616753144715
202207,GAP-162-192,61.33007,-176.33571,"LLA(lat=61.33007000°, lon=-176.335710000°, alt=0.0)","UTM(-104576.538605233305134, 6852278.3230844988, 0.0)",-104.57653860523331,6852.278323084499
202207,GAP-162-193,61.65277,-176.4648,"LLA(lat=61.65277000°, lon=-176.464800000°, alt=0.0)","UTM(-105075.390562851913273, 6889036.8430600418, 0.0)",-105.07539056285191,6889.036843060042
202207,GAP-162-194,61.66781,-175.78701,"LLA(lat=61.66781000°, lon=-175.787010000°, alt=0.0)","UTM(-69269.518332681967877, 6884546.5085308729, 0.0)",-69.26951833268197,6884.546508530873
