specimen_id,species_code,event_id,fork_length,organism_weight
18367,21740,48,34,0.238
18368,21740,48,49.4,0.9
18369,21740,48,30.7,0.2
18370,21740,48,22.8,0.074
18371,21740,48,22.6,0.078
18372,21740,48,29,0.172
18373,21740,48,36.4,0.306
18374,21740,48,28.6,0.164
18375,21740,48,34.4,0.294
18376,21740,48,35.2,0.274
18377,21740,48,32.6,0.236
18378,21740,48,34.6,0.268
18379,21740,48,32.2,0.224
18380,21740,48,33.2,0.226
18381,21740,48,36.7,0.314
18382,21740,48,40.2,0.378
18383,21740,48,32.4,0.224
18384,21740,48,36.4,0.328
18385,21740,48,28.3,0.12
18386,21740,48,35.2,0.282
18387,21740,48,34,0.268
18388,21740,48,35.8,0.32
18389,21740,48,40.8,0.452
18390,21740,48,34.5,0.28
18391,21740,48,33.3,0.254
18392,21740,48,34.4,0.27
18393,21740,48,35.8,0.276
18394,21740,48,33.9,0.254
19523,21740,55,50.4,0.531
19393,10210,55,33.7,0.42
19394,10210,55,37.4,0.67
19395,10210,55,32.4,0.344
19396,10210,55,24.5,0.162
19397,10210,55,33.8,0.546
20716,21740,62,52.5,0.87
20717,21740,62,45.6,0.564
20718,21740,62,50.9,0.744
20719,21740,62,44.1,0.566
20720,21740,62,46.7,0.496
20721,21740,62,50.8,0.764
20722,21740,62,49.2,0.638
20723,21740,62,47.9,0.618
20724,21740,62,51.3,0.766
20725,21740,62,49.6,0.652
20726,21740,62,57.4,1.036
20727,21740,62,52.8,0.986
20728,21740,62,45.7,0.558
20729,21740,62,48.4,0.682
20444,10210,62,38.5,1.776
20446,10210,62,38.6,1.774
20448,10210,62,40.8,2.022
22880,21740,69,33.3,0.286
22881,21740,69,30.1,0.186
22882,21740,69,31.8,0.23
22883,21740,69,31.6,0.21
22884,21740,69,34.1,0.258
22885,21740,69,34,0.3
22886,21740,69,34.1,0.282
22887,21740,69,35.2,0.284
22888,21740,69,33.4,0.27
22889,21740,69,30.3,0.198
22890,21740,69,29.7,0.176
22891,21740,69,33.7,0.262
22892,21740,69,32.9,0.25
22893,21740,69,34.2,0.28
22894,21740,69,31.8,0.236
12926,21740,35,39.1,0.458
12927,21740,35,34.1,0.292
12928,21740,35,37,0.328
12929,21740,35,37.4,0.35
12930,21740,35,37.9,0.396
12931,21740,35,37.6,0.372
12932,21740,35,37,0.388
12933,21740,35,39.4,0.458
12934,21740,35,38.4,0.372
12935,21740,35,40.7,0.528
12936,21740,35,39.5,0.43
12937,21740,35,39.2,0.386
12938,21740,35,35.3,0.312
12939,21740,35,35.7,0.344
12940,21740,35,37.6,0.338
12941,21740,35,36.6,0.342
12942,21740,35,36.4,0.316
12943,21740,35,44.5,0.64
12944,21740,35,37.7,0.358
12945,21740,35,35.6,0.314
12946,21740,35,36.2,0.344
12947,21740,35,34.4,0.312
12948,21740,35,36,0.32
12949,21740,35,37.4,0.34
12950,21740,35,39.1,0.384
12951,21740,35,38.1,0.382
12952,21740,35,36.3,0.334
12953,21740,35,33.1,0.28
12954,21740,35,38.6,0.43
12955,21740,35,42.4,0.538
12956,21740,35,34.3,0.29
15116,21740,40,30.5,0.196
15117,21740,40,29.7,0.182
15118,21740,40,31.4,0.218
15119,21740,40,33.4,0.264
16253,21740,43,36.3,0.38
16254,21740,43,36.9,0.376
16255,21740,43,40.6,0.492
16256,21740,43,38.5,0.398
16257,21740,43,37.8,0.432
16258,21740,43,39.9,0.466
16259,21740,43,40.6,0.48
16260,21740,43,37.6,0.394
16261,21740,43,37.3,0.366
16262,21740,43,38,0.398
16263,21740,43,37.5,0.384
16264,21740,43,39.5,0.418
16265,21740,43,42.2,0.488
16266,21740,43,40.8,0.482
16267,21740,43,39.4,0.396
16268,21740,43,37.9,0.406
16269,21740,43,37.6,0.396
16270,21740,43,38.2,0.356
16271,21740,43,37.8,0.356
18395,21740,48,34.6,0.278
18396,21740,48,23.5,0.086
18397,21740,48,36.4,0.346
18398,21740,48,30,0.184
18399,21740,48,33.7,0.254
18400,21740,48,29.3,0.16
18052,21110,48,27.6,0.186
18055,21110,48,27.5,0.2
18058,21110,48,28.9,0.256
18061,21110,48,28.1,0.234
18064,21110,48,27.3,0.228
18350,21740,48,66.9,1.848
19608,21740,56,53,0.78
19609,21740,56,53.6,0.836
19610,21740,56,41.8,0.558
19611,21740,56,54.5,1.01
19612,21740,56,55.7,0.942
19604,21740,56,15.1,0.02
19605,21740,56,13.5,0.016
19606,21740,56,13.8,0.018
19607,21740,56,13.7,0.016
20736,21740,63,46.5,0.585
20737,21740,63,51.3,0.89
20738,21740,63,44.8,0.528
20739,21740,63,49.3,0.673
20740,21740,63,46,0.63
20741,21740,63,46.5,0.53
20742,21740,63,42.9,0.48
20743,21740,63,48.6,0.633
20744,21740,63,48.7,0.747
20745,21740,63,50.6,0.752
20746,21740,63,48.9,0.742
20747,21740,63,47.6,0.619
20748,21740,63,49.6,0.759
20749,21740,63,47.2,0.596
20750,21740,63,47.7,0.611
20751,21740,63,47.5,0.663
20752,21740,63,48.1,0.692
20753,21740,63,48.9,0.666
20754,21740,63,44.7,0.514
20755,21740,63,46.6,0.616
21896,21740,67,37.9,0.366
22927,21740,70,38.5,0.354
22928,21740,70,32.7,0.23
22929,21740,70,35.8,0.296
22930,21740,70,31.7,0.22
22931,21740,70,34.3,0.268
22932,21740,70,32,0.21
22933,21740,70,37.9,0.363
22934,21740,70,36.9,0.374
22935,21740,70,26.9,0.128
22937,21740,70,37.9,0.342
22938,21740,70,36.4,0.346
22939,21740,70,34.2,0.256
22940,21740,70,40.9,0.463
22941,21740,70,37.1,0.345
22942,21740,70,27.4,0.144
22943,21740,70,31.2,0.208
22944,21740,70,42.7,0.502
22945,21740,70,34.1,0.287
22946,21740,70,30.2,0.197
22949,21740,70,34.2,0.276
24177,21740,72,35.4,0.323
24178,21740,72,37.4,0.361
24179,21740,72,37.7,0.341
24180,21740,72,38.4,0.436
24181,21740,72,39.2,0.42
24182,21740,72,41,0.462
12957,21740,35,37.3,0.342
12958,21740,35,38.3,0.368
12959,21740,35,38.4,0.382
12960,21740,35,38.7,0.42
12961,21740,35,37.6,0.338
12962,21740,35,37.8,0.386
12963,21740,35,38.1,0.348
12964,21740,35,41.2,0.458
12965,21740,35,36.8,0.376
12966,21740,35,35.8,0.332
12967,21740,35,36.6,0.384
12968,21740,35,37.4,0.372
12969,21740,35,39.2,0.456
12970,21740,35,37.1,0.36
12971,21740,35,37.9,0.412
12972,21740,35,37.5,0.348
12973,21740,35,33.4,0.256
12974,21740,35,35.5,0.302
14138,21740,38,35.8,0.3
14139,21740,38,35.3,0.264
14140,21740,38,31.1,0.21
14141,21740,38,36.8,0.332
14142,21740,38,31.2,0.208
14143,21740,38,37.4,0.332
14144,21740,38,28.5,0.15
14145,21740,38,34.8,0.304
14146,21740,38,33.8,0.278
14147,21740,38,37.1,0.326
14148,21740,38,35.4,0.336
14149,21740,38,35.7,0.292
14150,21740,38,34.8,0.272
14151,21740,38,28.7,0.174
14152,21740,38,46.8,0.57
14153,21740,38,48.8,0.646
16272,21740,43,39.3,0.434
16273,21740,43,35.9,0.318
16274,21740,43,36.4,0.346
16275,21740,43,37.9,0.428
16276,21740,43,38,0.416
16277,21740,43,36.4,0.31
16278,21740,43,37.8,0.372
16280,21740,43,36.7,0.33
16281,21740,43,40.6,0.426
16282,21740,43,40.7,0.464
16283,21740,43,41,0.53
16284,21740,43,36.1,0.388
16285,21740,43,38.3,0.446
16286,21740,43,36.6,0.348
16287,21740,43,38.4,0.376
16288,21740,43,37,0.384
16289,21740,43,37.9,0.374
16290,21740,43,43.2,0.512
16291,21740,43,37.2,0.33
16292,21740,43,37.7,0.4
16293,21740,43,36.7,0.372
16294,21740,43,38,0.402
16295,21740,43,35.5,0.306
16296,21740,43,38.6,0.402
16297,21740,43,36.1,0.356
16298,21740,43,34.8,0.334
16299,21740,43,40.5,0.48
16300,21740,43,40.6,0.512
16301,21740,43,36.9,0.324
16302,21740,43,40.4,0.424
16303,21740,43,38.2,0.374
17448,21740,46,31.7,0.238
17449,21740,46,35.3,0.304
17450,21740,46,35.4,0.31
17451,21740,46,29.7,0.18
17452,21740,46,30.4,0.224
17453,21740,46,33.9,0.282
17454,21740,46,36.3,0.32
17455,21740,46,30.6,0.164
17456,21740,46,37.2,0.338
17457,21740,46,33.7,0.25
17458,21740,46,35,0.338
17459,21740,46,30.1,0.198
17460,21740,46,34,0.274
17461,21740,46,35.7,0.298
17462,21740,46,31.5,0.262
17463,21740,46,33.6,0.272
17464,21740,46,30.1,0.212
17465,21740,46,36.8,0.356
17466,21740,46,32.5,0.24
17467,21740,46,35.1,0.306
17468,21740,46,34,0.264
17469,21740,46,33.9,0.25
17470,21740,46,34.4,0.308
17471,21740,46,22.9,0.074
17472,21740,46,29.7,0.198
17473,21740,46,37.7,0.31
17474,21740,46,37.1,0.35
18572,21740,49,13.1,0.018
18573,21740,49,14.6,0.024
18574,21740,49,15.9,0.035
18575,21740,49,12.8,0.017
18576,21740,49,55.3,0.761
19694,10210,57,33.8,0.465
19695,10210,57,24.3,0.149
19696,10210,57,36.1,0.547
19697,10210,57,33.2,0.376
19698,10210,57,33.4,0.418
19699,10210,57,34.7,0.477
19700,10210,57,35.5,0.495
19701,10210,57,34.7,0.501
19780,21740,57,58.5,1.045
19788,21740,57,56.4,0.724
21897,21740,67,40.5,0.434
21898,21740,67,39.7,0.386
21899,21740,67,49.8,0.728
21900,21740,67,50.4,0.712
21901,21740,67,46.3,0.582
21902,21740,67,39.7,0.38
21904,21740,67,41.7,0.414
21905,21740,67,43.7,0.556
21906,21740,67,41.1,0.442
21907,21740,67,38.3,0.37
21908,21740,67,37.5,0.356
21909,21740,67,33.7,0.288
21910,21740,67,42.7,0.452
21911,21740,67,40.8,0.48
21912,21740,67,39.2,0.414
21913,21740,67,40.6,0.426
21914,21740,67,41.3,0.42
21915,21740,67,38.7,0.4
21916,21740,67,47.3,0.596
21917,21740,67,36.1,0.31
21918,21740,67,35.7,0.312
21919,21740,67,37.9,0.372
21920,21740,67,39.7,0.416
21921,21740,67,34.4,0.288
21922,21740,67,34.8,0.266
21923,21740,67,38.9,0.37
21924,21740,67,40.8,0.428
24183,21740,72,43.9,0.576
24184,21740,72,34.4,0.303
24185,21740,72,37.9,0.381
24186,21740,72,38.4,0.413
24187,21740,72,39.2,0.404
24188,21740,72,37.8,0.399
24189,21740,72,36.3,0.331
24190,21740,72,38.3,0.397
24191,21740,72,40.1,0.444
24192,21740,72,39.6,0.49
24193,21740,72,37.5,0.439
24194,21740,72,37.8,0.427
24195,21740,72,36.8,0.326
24196,21740,72,35.7,0.344
24197,21740,72,35.9,0.316
24198,21740,72,40.8,0.505
24199,21740,72,38.4,0.428
24200,21740,72,39.8,0.511
24201,21740,72,36.8,0.406
24202,21740,72,39.3,0.439
24203,21740,72,34.5,0.312
24204,21740,72,35,0.299
24205,21740,72,36.3,0.339
24206,21740,72,38.5,0.407
14154,21740,38,30.9,0.21
14155,21740,38,33.2,0.258
14156,21740,38,36.8,0.354
14157,21740,38,34.5,0.296
14158,21740,38,37.3,0.346
14159,21740,38,36.7,0.35
14160,21740,38,29.7,0.186
14161,21740,38,31.8,0.222
14162,21740,38,30.7,0.208
14163,21740,38,28.6,0.18
14164,21740,38,35.7,0.306
14165,21740,38,33.8,0.25
14166,21740,38,36.4,0.332
14167,21740,38,34.4,0.274
14168,21740,38,40.8,0.412
14169,21740,38,34,0.292
14170,21740,38,37.2,0.356
14171,21740,38,36.2,0.306
14172,21740,38,36,0.312
14173,21740,38,35,0.306
14174,21740,38,49.1,0.744
14175,21740,38,30.3,0.198
14176,21740,38,34.1,0.252
14177,21740,38,39.1,0.378
14178,21740,38,31.3,0.196
14179,21740,38,30.9,0.204
14180,21740,38,33.7,0.244
14181,21740,38,38.7,0.334
14182,21740,38,32.8,0.238
14183,21740,38,28.3,0.166
14184,21740,38,37.9,0.386
17475,21740,46,31.7,0.214
17476,21740,46,35.4,0.288
17477,21740,46,32.7,0.254
17478,21740,46,36.5,0.338
17479,21740,46,36,0.284
17480,21740,46,29.2,0.188
17481,21740,46,23.9,0.11
17482,21740,46,34.2,0.302
17483,21740,46,33.8,0.268
17484,21740,46,29.8,0.186
17485,21740,46,33.9,0.276
17486,21740,46,29.2,0.184
17487,21740,46,37.6,0.344
17488,21740,46,28.1,0.176
17489,21740,46,30.3,0.198
17490,21740,46,33.1,0.258
17491,21740,46,33.3,0.248
17492,21740,46,33.7,0.252
17493,21740,46,30,0.19
17494,21740,46,29.3,0.194
17495,21740,46,33.1,0.236
17496,21740,46,32.6,0.246
17497,21740,46,34.5,0.27
18467,10210,49,25,0.18
18468,10210,49,30.5,0.305
18469,10210,49,26.6,0.239
18472,10210,49,33.5,0.408
18475,10210,49,25.3,0.178
18478,10210,49,23.3,0.152
18480,10210,49,23.4,0.151
18484,10210,49,23.4,0.151
18487,10210,49,32.1,0.425
18492,10210,49,34.3,0.552
18495,10210,49,27.5,0.252
18497,10210,49,24.2,0.174
18501,10210,49,22.5,0.138
18504,10210,49,24.4,0.174
18509,10210,49,25.5,0.2
18513,10210,49,23.4,0.138
18516,10210,49,24.6,0.164
20931,21740,63,48.2,0.678
20932,21740,63,51.7,0.833
20933,21740,63,46.3,0.566
20934,21740,63,46.2,0.674
20935,21740,63,47.2,0.664
20936,21740,63,47,0.553
20937,21740,63,48.3,0.632
20938,21740,63,46.5,0.56
20939,21740,63,45.5,0.586
20940,21740,63,48.8,0.599
20941,21740,63,44.1,0.555
20942,21740,63,47,0.569
20943,21740,63,47.6,0.673
20944,21740,63,47.7,0.661
20945,21740,63,47,0.634
20946,21740,63,47.6,0.635
20947,21740,63,45.3,0.613
20948,21740,63,45,0.537
20949,21740,63,47.7,0.763
20950,21740,63,45,0.542
20951,21740,63,51.2,0.788
20952,21740,63,48.8,0.707
20953,21740,63,50.6,0.822
20954,21740,63,46.3,0.596
20955,21740,63,46.3,0.584
20956,21740,63,50.3,0.804
20957,21740,63,45.3,0.565
20958,21740,63,45.9,0.588
21925,21740,67,43.6,0.568
21926,21740,67,42.3,0.466
