"","survey","transect","interval","class","nasc","start_longitude","start_latitude","start_vessel_log","mean_bottom_depth","start_longitute"
"188",200909,2,2106,"MIX2",11.867909,-161.621324,56.5878808,1052.503149,91.82,-161.621324
"189",200909,2,2107,"MIX2",19.297474,-161.6207181,56.5962739,1053.002769,87.43,-161.6207181
"190",200909,2,2108,"MIX2",4.553519,-161.6200912,56.6046867,1053.502869,87.45,-161.6200912
"191",200909,2,2109,"MIX2",15.567177,-161.6194956,56.6130241,1054.000234,88.31,-161.6194956
"192",200909,2,2110,"MIX2",0.739049,-161.6188791,56.621499,1054.504544,90.65,-161.6188791
"193",200909,2,2111,"MIX2",29.059424,-161.6182992,56.6298621,1055.003194,90.45,-161.6182992
"194",200909,2,2112,"MIX2",7.011003,-161.6177281,56.6382248,1055.502099,90.4,-161.6177281
"195",200909,2,2113,"MIX2",6.255992,-161.6171324,56.646618,1056.002769,89.68,-161.6171324
"196",200909,2,2114,"MIX2",41.940063,-161.6165036,56.6549661,1056.502074,89.38,-161.6165036
"197",200909,2,2115,"MIX2",2.226029,-161.6158201,56.6633069,1057.001167,91.75,-161.6158201
"198",200909,2,2116,"MIX2",9.217608,-161.6151296,56.6717107,1057.501301,88.87,-161.6151296
"199",200909,2,2117,"MIX2",4.801259,-161.6144688,56.6801379,1058.001485,86.44,-161.6144688
"200",200909,2,2118,"MIX2",0.265162,-161.6138949,56.6885233,1058.500834,81.8,-161.6138949
"201",200909,2,2119,"MIX2",0.69294,-161.6133967,56.696975,1059.003918,75.63,-161.6133967
"202",200909,2,2120,"MIX2",0.469855,-161.612941,56.7053239,1059.501937,73.06,-161.612941
"203",200909,2,2121,"MIX2",0.155377,-161.6125095,56.7137271,1060.002238,69.25,-161.6125095
"204",200909,2,2122,"MIX2",0.503501,-161.6120686,56.7221464,1060.50242,65.09,-161.6120686
"205",200909,2,2123,"MIX2",3.300748,-161.61163,56.7305664,1061.002585,66.83,-161.61163
"206",200909,2,2124,"MIX2",2.42618,-161.6112336,56.7389909,1061.503029,70.36,-161.6112336
"207",200909,2,2125,"MIX2",0.299796,-161.6108647,56.7473837,1062.003161,67.92,-161.6108647
"208",200909,2,2126,"MIX2",0.41951,-161.6104364,56.7557088,1062.5001,68.27,-161.6104364
"209",200909,2,2127,"MIX2",2.036574,-161.609976,56.7641222,1063.000772,69.46,-161.609976
"210",200909,2,2128,"MIX2",4.082112,-161.6094476,56.7725176,1063.501185,77.48,-161.6094476
"211",200909,2,2129,"MIX2",0.164759,-161.6089059,56.7809276,1064.001996,78.49,-161.6089059
"212",200909,2,2130,"MIX2",25.068598,-161.6083436,56.7893419,1064.502784,80.61,-161.6083436
"213",200909,2,2131,"MIX2",0.13857,-161.6077729,56.7977449,1065.003804,83.1,-161.6077729
"214",200909,2,2132,"MIX2",1.075822,-161.6071571,56.8061046,1065.503233,82.71,-161.6071571
"215",200909,2,2133,"MIX2",1.288489,-161.606546,56.8144863,1066.001087,84.78,-161.606546
"216",200909,2,2134,"MIX2",2.756367,-161.6060146,56.8229031,1066.502338,83.26,-161.6060146
"217",200909,2,2135,"MIX2",0.092857,-161.6054613,56.8313112,1067.00377,84.15,-161.6054613
"218",200909,2,2136,"MIX2",42.394615,-161.6048757,56.8396897,1067.502331,83.57,-161.6048757
"219",200909,2,2137,"MIX2",7.789055,-161.6042724,56.8480587,1068.003161,81.83,-161.6042724
"220",200909,2,2138,"MIX2",0.148239,-161.6036125,56.8564133,1068.50317,77.38,-161.6036125
"221",200909,2,2139,"MIX2",1.207588,-161.6028794,56.8648261,1069.004134,73.08,-161.6028794
"222",200909,2,2140,"MIX2",2.265401,-161.6021241,56.8731593,1069.500329,72.68,-161.6021241
"223",200909,2,2141,"MIX2",0.128293,-161.6013701,56.8816132,1070.003699,71.54,-161.6013701
"224",200909,2,2142,"MIX2",0.167988,-161.6006155,56.890026,1070.504441,72.89,-161.6006155
"225",200909,2,2143,"MIX2",0.360289,-161.599866,56.8983537,1071.000593,70.29,-161.599866
"226",200909,2,2144,"MIX2",0.294053,-161.5991565,56.9067923,1071.504248,68.63,-161.5991565
"227",200909,2,2145,"MIX2",0.654966,-161.5984804,56.9151238,1072.002107,73.74,-161.5984804
"228",200909,2,2146,"MIX2",1.126188,-161.597815,56.9235287,1072.502535,73.12,-161.597815
"229",200909,2,2147,"MIX2",2.266774,-161.5972398,56.9318782,1073.000338,69.69,-161.5972398
"230",200909,2,2148,"MIX2",0.982439,-161.5966711,56.9403172,1073.502055,66.91,-161.5966711
"231",200909,2,2149,"MIX2",2.288796,-161.5961719,56.9486746,1074.002188,67.05,-161.5961719
"232",200909,2,2150,"MIX2",2.281137,-161.5958954,56.9570491,1074.500342,68.3,-161.5958954
"233",200909,2,2151,"MIX2",0.873,-161.5956314,56.9654843,1075.002829,68.48,-161.5956314
"234",200909,2,2152,"MIX2",1.043254,-161.595337,56.9738961,1075.503457,67.83,-161.595337
"235",200909,2,2153,"MIX2",2.132649,-161.5948664,56.9822555,1076.001317,70.97,-161.5948664
"236",200909,2,2154,"MIX2",6.398556,-161.5943155,56.9906096,1076.500729,68.75,-161.5943155
"237",200909,2,2155,"MIX2",0.511157,-161.5937717,56.9990178,1077.00129,69.32,-161.5937717
"238",200909,2,2156,"MIX2",4.140569,-161.5932666,57.0074493,1077.503712,67.69,-161.5932666
"239",200909,2,2157,"MIX2",2.479822,-161.5927967,57.0157762,1078.001568,67.16,-161.5927967
"240",200909,2,2158,"MIX2",4.028409,-161.5922997,57.0242102,1078.50258,67.16,-161.5922997
"241",200909,2,2159,"MIX2",2.386375,-161.5917597,57.0326399,1079.00348,67.63,-161.5917597
"242",200909,2,2160,"MIX2",3.640398,-161.5911238,57.0409961,1079.500618,66.96,-161.5911238
"243",200909,2,2161,"MIX2",1.938554,-161.5904723,57.0493716,1080.001293,64.22,-161.5904723
"244",200909,2,2162,"MIX2",2.182538,-161.5898214,57.057785,1080.501896,64.27,-161.5898214
