region,INTERVAL,lat,lon,biomass_ton,numbers_millions
West of 170,20240706160453,59.482427200000004,-174.46808585,850.6568280993466,2.109045818224777
West of 170,20240706160717,59.49061365,-174.4702814,951.2098931003608,2.357700314859289
West of 170,20240706160942,59.498821649999996,-174.472402,604.9002538635311,1.4993164727298687
West of 170,20240706161209,59.507069200000004,-174.47459479999998,537.8710244136464,2.7262551237889276
West of 170,20240706161436,59.51531285,-174.47681565,758.14657758559,3.868640298686523
West of 170,20240706161702,59.5234906,-174.47893535,661.3203086957951,3.3687945126891026
West of 170,20240706161925,59.53172255,-174.4810608,731.5089801612727,3.7106128255929804
West of 170,20240706162152,59.5399401,-174.48328305,506.28943006854456,2.552704047827005
West of 170,20240706162418,59.5481566,-174.4854431,1000.1583351084862,5.097141244814247
West of 170,20240706162643,59.55640325,-174.48763405,621.9348058094655,3.171336887881556
West of 170,20240706162909,59.5646256,-174.489808,573.5016939632266,2.9291529171415553
West of 170,20240706163131,59.572847499999995,-174.49195635,349.9135579814633,1.7867717087424806
West of 170,20240706163355,59.58108985,-174.49418965,451.38575253923676,2.300937390080202
West of 170,20240706163620,59.589340899999996,-174.4963643,482.34006495913223,2.445125227750624
West of 170,20240706163846,59.59754665,-174.49853855,750.3767873853429,3.8312607762296365
West of 170,20240706164111,59.605757249999996,-174.50071185,707.6094588485314,3.613055527619611
West of 170,20240706164338,59.614007,-174.5028484,643.4939909672883,3.2820305960747964
West of 170,20240706164603,59.6222411,-174.50504345000002,786.0978966581143,4.011914076605289
West of 170,20240706164831,59.630475149999995,-174.50724574999998,638.9414053659358,3.2530149145315868
West of 170,20240706165056,59.6386581,-174.50940939999998,551.2063491994716,2.8108435579846502
West of 170,20240706165322,59.646945450000004,-174.51161430000002,719.3606228000374,3.6570838442253053
West of 170,20240706165549,59.65518675,-174.5138167,619.7605456051682,3.1460249581800643
West of 170,20240706165817,59.66343045,-174.51596849999999,1400.6692216990443,7.147948022549195
West of 170,20240706170045,59.67167845,-174.51825144999998,1980.0535169483894,10.104279923106855
West of 170,20240706170314,59.679896,-174.5204306,1907.6298910260412,9.724262507120628
West of 170,20240706170542,59.6881439,-174.5225567,982.180554853677,4.987398923617451
West of 170,20240706170809,59.696352450000006,-174.524738,975.4029944600705,4.920979031670552
West of 170,20240706171039,59.704630449999996,-174.52698955,611.8883423158135,3.0776195655397065
West of 170,20240706171308,59.712859449999996,-174.52917405,457.14144785028924,2.314223626846911
West of 170,20240706171537,59.72110355,-174.5313623,431.0209729395723,2.160482520227683
West of 170,20240706171805,59.72931785,-174.5334838,582.1463895347008,2.9259985521990974
West of 170,20240706172033,59.7375347,-174.53560455,620.6008839092458,3.090367684018012
West of 170,20240706172259,59.745771250000004,-174.53782324999997,612.6031347899033,3.111790976579165
West of 170,20240706172527,59.7540002,-174.5399969,905.0261554447455,4.5147135776734935
West of 170,20240706172752,59.7621941,-174.54209925,1349.9946240434972,6.8444101130077675
West of 170,20240706173019,59.770468699999995,-174.54429155,498.9166392857116,2.535352121643112
West of 170,20240706173245,59.77870275,-174.5464315,407.5179949000288,2.019214274246679
West of 170,20240706173511,59.78692365,-174.54856915,601.4502260055689,2.990078435569595
West of 170,20240706173738,59.7951784,-174.55076645,798.3553667865043,3.962275437720283
West of 170,20240706174005,59.80344025,-174.5529568,505.4176168290751,2.561888378044728
West of 170,20240706174231,59.81166015,-174.55510495,632.0012495604645,3.203878014001382
West of 170,20240706174458,59.8198769,-174.5573346,427.725643119299,2.1379188130583815
West of 170,20240706174724,59.828110699999996,-174.5595993,474.94149654602023,2.3831756258155194
West of 170,20240706174952,59.83633845,-174.5618193,443.8601365183671,2.1966990402654574
West of 170,20240706175217,59.84460265,-174.56413185,302.5897262676908,1.5229051148854063
West of 170,20240706205438,59.8484676,-174.56508075,171.0023160070577,0.8600339133107173
West of 170,20240706205705,59.856648,-174.56727235,395.1439748218933,2.006922436016527
West of 170,20240706205933,59.864909049999994,-174.56948555,441.2714802565403,2.2408797850820004
West of 170,20240706210201,59.873155,-174.57168765,393.1967748426921,1.9932411390884033
West of 170,20240706210429,59.8813792,-174.57383700000003,373.4476988587415,1.8905003514144878
West of 170,20240706210657,59.8895962,-174.5760124,198.18575118341036,0.9938287415822401
West of 170,20240706210925,59.8978266,-174.57819645,256.6956199249513,1.2366909075924875
West of 170,20240706211154,59.9060385,-174.58039409999998,228.8068963263877,1.147811879072406
West of 170,20240706211421,59.9142392,-174.5826134,225.5165709359334,1.1367164321862622
West of 170,20240706211648,59.9224883,-174.58488045000001,219.4644921628597,1.1109572383661432
West of 170,20240706211917,59.9307467,-174.58717910000001,265.9181286557033,1.342436816688061
West of 170,20240706212145,59.93897045,-174.5893576,184.08506888165905,0.9207301171701193
West of 170,20240706212412,59.94719875,-174.5915028,323.47441259604284,1.6460991015066242
West of 170,20240706212641,59.95547025,-174.59376939999999,215.7730413678108,1.0826826271525916
West of 170,20240706212910,59.963727250000005,-174.59606315,207.13549553610522,1.0558199339010614
West of 170,20240706213139,59.9719633,-174.59830735,212.2774938184572,1.0775006771259488
West of 170,20240706213406,59.980168649999996,-174.60052255,194.54771495659858,0.9885539330977335
West of 170,20240706213635,59.988416650000005,-174.6027795,196.00992057136065,0.9850760507421975
West of 170,20240706213904,59.996685400000004,-174.60502505,126.32832694418826,0.6413198662789258
West of 170,20240706214132,60.0049184,-174.60722405,207.32541195164887,1.0440827850213046
West of 170,20240706214402,60.0132148,-174.6094592,149.63506183809352,0.749920258700743
West of 170,20240706214627,60.021452499999995,-174.61167410000002,111.58495993874179,0.5490757398675323
West of 170,20240706214855,60.0296873,-174.61393855,97.95519205638384,0.4930760665337566
West of 170,20240706215121,60.037938249999996,-174.61614709999998,147.08339630865663,0.7177741913903243
West of 170,20240706215350,60.0461882,-174.61837244999998,189.70840995447156,0.9487005099100175
West of 170,20240706215617,60.05446895,-174.62055505,153.71054438379153,0.7532251231753112
West of 170,20240706215843,60.06267295,-174.62274285,93.09857331898132,0.4582475438040355
West of 170,20240706220110,60.07091965,-174.6249091,151.27590200648402,0.7320932657008009
West of 170,20240706220338,60.07917365,-174.62704194999998,146.7154019254985,0.7406175483469576
West of 170,20240706220606,60.08740775,-174.6292199,137.9452112787663,0.6886271588170626
West of 170,20240706220833,60.095657849999995,-174.63141365,100.82167366274274,0.4944118092005807
West of 170,20240706221101,60.103896750000004,-174.63361314999997,150.27602693589256,0.7388189614598557
West of 170,20240706221326,60.1121319,-174.6357704,142.7520581448216,0.7174220802037875
West of 170,20240706221554,60.12041285,-174.63794024999999,108.40849211889638,0.5397988336691835
West of 170,20240706221821,60.1286634,-174.64015905,226.03068839383113,1.1428693503468965
West of 170,20240706222046,60.1368865,-174.64240109999997,159.40780139304505,0.8038439286276987
West of 170,20240706222312,60.1451462,-174.64463410000002,145.40828471172213,0.6968610127550547
West of 170,20240706222539,60.15338585,-174.64678955,130.9395629479438,0.6510768186863664
West of 170,20240706222805,60.1616486,-174.6490265,119.40823796313903,0.5860988083686476
West of 170,20240706223030,60.169878749999995,-174.65130105,139.54280841792135,0.6910571343185007
West of 170,20240706223256,60.17813295,-174.65353925,141.0019786182019,0.7075163363588572
West of 170,20240706223522,60.18638795,-174.65568954999998,161.83934510012756,0.32352595236155113
West of 170,20240706223748,60.19464655,-174.65790850000002,213.88433234743187,0.42549655885802556
West of 170,20240706224014,60.20286315,-174.66014625000003,140.50405563762612,0.27801585520221667
West of 170,20240706224239,60.21112235,-174.6623887,192.97006567091938,0.38846772529564355
West of 170,20240706224505,60.2193386,-174.66459400000002,178.84431317280104,0.35117638883621954
West of 170,20240706224730,60.227569450000004,-174.66675795,126.44994188341474,0.2534375813098649
West of 170,20240706224956,60.2358216,-174.6689879,168.92690394270943,0.33373971610179326
West of 170,20240706225222,60.2440733,-174.67125744999998,184.8159223379203,0.36594265719644736
West of 170,20240706225448,60.2523154,-174.6735132,213.47049373535557,0.4207114286925465
West of 170,20240706225714,60.26050335,-174.67572515,89.18073909776987,0.17679356288745213
West of 170,20240706225939,60.268747399999995,-174.6779788,101.07724832440957,0.20200493363536307
West of 170,20240706230205,60.27696865,-174.68027510000002,92.30877248854716,0.1871317621331976
West of 170,20240706230430,60.2852398,-174.68249675,184.7285488171459,0.3650739839497434
West of 170,20240706230656,60.2934977,-174.68474685,167.67035223323492,0.332859120315096
West of 170,20240706230921,60.3017514,-174.687019,88.51693567224696,0.1777782693360312
West of 170,20240706231147,60.31000505,-174.6892577,78.2248337530081,0.1563275890897057
West of 170,20240706231412,60.31823215,-174.69150165,96.34361820028256,0.20211742335192395
West of 170,20240706231637,60.326499850000005,-174.6938305,167.068313006144,0.35752111347893695
West of 170,20240706231904,60.3347797,-174.6961186,88.9719927297798,0.18475253815469048
West of 170,20240706232131,60.3430646,-174.6983544,84.06400545456258,0.17297391445178223
West of 170,20240706232357,60.35131795,-174.70061120000003,83.35262931198135,0.17637722533757189
West of 170,20240706232622,60.35959775,-174.7029352,72.74841551133296,0.15087485054628935
West of 170,20240706232847,60.36791505,-174.70520019999998,151.18645115149712,0.30897045658360933
West of 170,20240706233111,60.376143049999996,-174.7074178,96.84172993363381,0.1989206735869924
West of 170,20240706233334,60.38437795,-174.7096991,198.785876691983,0.39628063394512403
West of 170,20240706233600,60.392672399999995,-174.71201165,433.2535177580252,0.8571910406710898
West of 170,20240706233824,60.4009469,-174.714228,233.66120927905078,0.4649653875816248
West of 170,20240706234050,60.40922245,-174.7164913,214.54751729269628,0.42471518716769435
West of 170,20240706234314,60.4174548,-174.7187457,276.6565587989488,0.547150541712489
West of 170,20240706234539,60.425725400000005,-174.7206989,263.0065162414131,0.5238231062366271
West of 170,20240706234807,60.434044400000005,-174.7225547,265.65477109098305,0.53185767771819
West of 170,20240706235031,60.442290299999996,-174.72470925,135.72562892145288,0.2801168401508473
West of 170,20240706235257,60.45053215,-174.72704685,141.43441158414723,0.2897081027691459
West of 170,20240706235522,60.458789800000005,-174.72940895,256.57060877183295,0.5051740123823679
West of 170,20240706235749,60.4669978,-174.73186655,140.52741558315105,0.2819402770411234
West of 170,20240707000012,60.4752084,-174.73463974999999,158.51027116006833,0.32042112801394296
West of 170,20240707000237,60.48347675,-174.73676695,108.9943651237407,0.21647321338820677
West of 170,20240707000503,60.491818800000004,-174.73829815,137.9185326897067,0.2767297794130549
West of 170,20240707000729,60.50011825,-174.7404548,141.3621938348406,0.2836916060099557
West of 170,20240707000954,60.508415049999996,-174.74292885,140.70013010656194,0.4316207537807086
West of 170,20240707001219,60.51669925,-174.74527319999999,179.91364980451155,0.5543556865170299
West of 170,20240707001443,60.524982249999994,-174.74751214999998,126.73911629436986,0.3847173151195483
West of 170,20240707001708,60.533285899999996,-174.74967325,191.0263286705995,0.579126743801796
West of 170,20240707001932,60.5415493,-174.75187645,120.33025942336137,0.37428663168946674
West of 170,20240707002156,60.5498092,-174.75410985,160.44034329681853,0.5016630584792254
West of 170,20240707002420,60.55807405,-174.75630225,118.141019766452,0.37085042937621077
West of 170,20240707002645,60.56638305,-174.75848904999998,135.63223832618715,0.4079210053126907
West of 170,20240707002909,60.574638449999995,-174.7607972,197.5357833106582,0.5982352407374759
West of 170,20240707003132,60.5828803,-174.7631467,268.3736989063453,0.7492749105498961
West of 170,20240707003354,60.5911162,-174.76547375,191.1182238707443,0.5691935149050251
West of 170,20240707003617,60.59939135,-174.76786514999998,128.88636782288407,0.3874787776274661
West of 170,20240707003838,60.6076141,-174.7701871,142.00812554459415,0.4337256218133433
